split,target,baseline,metric,items,wins,losses,ties,mean_relative
valid,phase_affine_random_top256,phase_affine_wide128_tperrz30,score_rz1,25,0,1,24,0.00026204564666102716
valid,phase_affine_random_top256,phase_affine_wide128_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top256,phase_affine_wide128_tperrz30,rz_total,25,0,1,24,0.002
valid,phase_affine_random_top256,phase_affine_wide128_tperrz30,CNOT,25,0,1,24,0.00125
valid,phase_affine_random_top256,phase_affine_wide128_tperrz30,depth,25,0,1,24,0.0014285714285714286
valid,phase_affine_random_top256,phase_affine_random_top64,score_synth_tperrz30,25,2,0,23,-1.3129249418562863e-05
valid,phase_affine_random_top256,phase_affine_random_top64,score,25,2,0,23,-0.0005647696110302992
valid,phase_affine_random_top256,phase_affine_random_top64,score_rz1,25,2,0,23,-0.0002386634206551405
valid,phase_affine_random_top256,phase_affine_random_top64,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top256,phase_affine_random_top64,rz_total,25,1,0,24,-0.0016666666666666666
valid,phase_affine_random_top256,phase_affine_random_top64,CNOT,25,1,0,24,-0.001176470588235294
valid,phase_affine_random_top256,phase_affine_random_top64,depth,25,2,0,23,-0.0013235653235653237
valid,phase_affine_random_top256,phase_affine_random_top128,score_synth_tperrz30,25,2,1,22,-0.00419105265573977
valid,phase_affine_random_top256,phase_affine_random_top128,score,25,2,1,22,-0.0036930939160802565
valid,phase_affine_random_top256,phase_affine_random_top128,score_rz1,25,2,1,22,-0.004019076714437837
valid,phase_affine_random_top256,phase_affine_random_top128,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top256,phase_affine_random_top128,rz_total,25,1,1,23,0.018333333333333333
valid,phase_affine_random_top256,phase_affine_random_top128,CNOT,25,1,1,23,-0.03875
valid,phase_affine_random_top256,phase_affine_random_top128,depth,25,2,1,22,-0.009503267973856208
valid,phase_affine_random_top256,phase_affine_random_top512,score_synth_tperrz30,25,0,1,24,1.3194015875382908e-05
valid,phase_affine_random_top256,phase_affine_random_top512,score,25,0,1,24,0.0007159353348729761
valid,phase_affine_random_top256,phase_affine_random_top512,score_rz1,25,0,1,24,0.00026204564666102716
valid,phase_affine_random_top256,phase_affine_random_top512,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top256,phase_affine_random_top512,rz_total,25,0,1,24,0.002
valid,phase_affine_random_top256,phase_affine_random_top512,CNOT,25,0,1,24,0.00125
valid,phase_affine_random_top256,phase_affine_random_top512,depth,25,0,1,24,0.0014285714285714286
valid,phase_affine_random_top512,phase_affine_budget32_tperrz30,score_synth_tperrz30,25,3,0,22,-0.0009627085749853526
valid,phase_affine_random_top512,phase_affine_budget32_tperrz30,score,25,3,0,22,-0.006603173554572919
valid,phase_affine_random_top512,phase_affine_budget32_tperrz30,score_rz1,25,3,0,22,-0.0031533795674711443
valid,phase_affine_random_top512,phase_affine_budget32_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top512,phase_affine_budget32_tperrz30,rz_total,25,2,0,23,-0.016503496503496504
valid,phase_affine_random_top512,phase_affine_budget32_tperrz30,CNOT,25,3,0,22,-0.013956958393113342
valid,phase_affine_random_top512,phase_affine_budget32_tperrz30,depth,25,3,0,22,-0.014929300090590413
valid,phase_affine_random_top512,phase_affine_wide128_tperrz30,score_synth_tperrz30,25,0,0,25,0.0
valid,phase_affine_random_top512,phase_affine_wide128_tperrz30,score,25,0,0,25,0.0
valid,phase_affine_random_top512,phase_affine_wide128_tperrz30,score_rz1,25,0,0,25,0.0
valid,phase_affine_random_top512,phase_affine_wide128_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top512,phase_affine_wide128_tperrz30,rz_total,25,0,0,25,0.0
valid,phase_affine_random_top512,phase_affine_wide128_tperrz30,CNOT,25,0,0,25,0.0
valid,phase_affine_random_top512,phase_affine_wide128_tperrz30,depth,25,0,0,25,0.0
valid,phase_affine_random_top512,phase_affine_random_top64,score_synth_tperrz30,25,3,0,22,-2.6318914677625295e-05
valid,phase_affine_random_top512,phase_affine_random_top64,score,25,3,0,22,-0.0012681161793797007
valid,phase_affine_random_top512,phase_affine_random_top64,score_rz1,25,3,0,22,-0.000499003542427129
valid,phase_affine_random_top512,phase_affine_random_top64,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top512,phase_affine_random_top64,rz_total,25,2,0,23,-0.0035714285714285713
valid,phase_affine_random_top512,phase_affine_random_top64,CNOT,25,2,0,23,-0.002388591800356506
valid,phase_affine_random_top512,phase_affine_random_top64,depth,25,3,0,22,-0.00270287566839291
valid,phase_affine_random_top512,phase_affine_random_top128,score_synth_tperrz30,25,3,0,22,-0.004204245969708725
valid,phase_affine_random_top512,phase_affine_random_top128,score,25,3,0,22,-0.0044069684123381695
valid,phase_affine_random_top512,phase_affine_random_top128,score_rz1,25,3,0,22,-0.00428084576658054
valid,phase_affine_random_top512,phase_affine_random_top128,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top512,phase_affine_random_top128,rz_total,25,2,1,22,0.016428571428571428
valid,phase_affine_random_top512,phase_affine_random_top128,CNOT,25,1,0,24,-0.04
valid,phase_affine_random_top512,phase_affine_random_top128,depth,25,3,0,22,-0.010915032679738562
valid,phase_affine_random_top512,phase_affine_random_top256,score_synth_tperrz30,25,1,0,24,-1.3189665259062433e-05
valid,phase_affine_random_top512,phase_affine_random_top256,score,25,1,0,24,-0.0007033465683494015
valid,phase_affine_random_top512,phase_affine_random_top256,score_rz1,25,1,0,24,-0.0002603401217719884
valid,phase_affine_random_top512,phase_affine_random_top256,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top512,phase_affine_random_top256,rz_total,25,1,0,24,-0.0019047619047619048
valid,phase_affine_random_top512,phase_affine_random_top256,CNOT,25,1,0,24,-0.0012121212121212121
valid,phase_affine_random_top512,phase_affine_random_top256,depth,25,1,0,24,-0.001379310344827586
