name,n,method,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,score_lower_bound,score_rz1,score_rz1.5,score_rz2,score_rz4,score_rz10,score_synth_tperrz30,score_synth_tperrz60,score_synth_tperrz100,time_s,anf_terms,parity_gadgets,rz_total,rz_clifford,rz_t_like,rz_non_clifford,rz_max_denominator,phase_ops,ct_supported,verified_up_to_global_phase,correct,skipped,error,truth_table_hex,candidate_polarities,global_phase_pi,global_phase_pi_den,global_phase_pi_num,polarity,polarity_hex,polarity_weight,rank_metric,shifted_constant_term
truth_n5_35,5,phase_parity_fprm_opt_rz1,5,84,113,113,0,0,5,11.185,11.185,27.185000000000002,35.185,43.185,75.185,171.185,503.185,995.1850000000001,1651.185,0.0005021095275878906,18,29,29,8,5,16,8,21,0,True,phase oracle verified up to global phase,,,29A3B2E9,32,1/1,1,1,1,0x1,1,score_rz1,0
truth_n5_35,5,phase_parity_fprm_opt_tperrz30,5,84,113,113,0,0,5,11.185,11.185,27.185000000000002,35.185,43.185,75.185,171.185,503.185,995.1850000000001,1651.185,0.0005021095275878906,18,29,29,8,5,16,8,21,0,True,phase oracle verified up to global phase,,,29A3B2E9,32,1/1,1,1,1,0x1,1,score_synth_tperrz30,0
truth_n5_36,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0004749298095703125,10,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,5EC42E08,32,0/1,1,0,0,0x0,0,score,0
truth_n5_36,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0004749298095703125,10,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,5EC42E08,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_36,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0004749298095703125,10,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,5EC42E08,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_37,5,phase_parity_fprm_opt_score,12,24,38,38,0,0,5,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,0.00026702880859375,10,14,14,2,12,0,4,12,1,True,phase oracle verified up to global phase,,,5AF30553,32,1/1,1,1,0,0x0,0,score,1
truth_n5_37,5,phase_parity_fprm_opt_rz1,12,24,38,38,0,0,5,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,0.00026702880859375,10,14,14,2,12,0,4,12,1,True,phase oracle verified up to global phase,,,5AF30553,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_37,5,phase_parity_fprm_opt_tperrz30,12,24,38,38,0,0,5,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,13.910000000000002,0.00026702880859375,10,14,14,2,12,0,4,12,1,True,phase oracle verified up to global phase,,,5AF30553,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_38,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005202293395996094,16,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,35A240AE,32,0/1,1,0,0,0x0,0,score,0
truth_n5_38,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005202293395996094,16,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,35A240AE,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_38,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005202293395996094,16,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,35A240AE,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_39,5,phase_parity_fprm_opt_score,4,84,112,112,0,0,5,10.16,10.16,26.16,34.16,42.16,74.16,170.16,502.16,994.1600000000001,1650.1599999999999,0.0005049705505371094,20,28,28,8,4,16,8,20,0,True,phase oracle verified up to global phase,,,AB9099A4,32,0/1,1,0,1,0x1,1,score,0
truth_n5_39,5,phase_parity_fprm_opt_rz1,4,84,112,112,0,0,5,10.16,10.16,26.16,34.16,42.16,74.16,170.16,502.16,994.1600000000001,1650.1599999999999,0.0005049705505371094,20,28,28,8,4,16,8,20,0,True,phase oracle verified up to global phase,,,AB9099A4,32,0/1,1,0,1,0x1,1,score_rz1,0
truth_n5_39,5,phase_parity_fprm_opt_tperrz30,4,84,112,112,0,0,5,10.16,10.16,26.16,34.16,42.16,74.16,170.16,502.16,994.1600000000001,1650.1599999999999,0.0005049705505371094,20,28,28,8,4,16,8,20,0,True,phase oracle verified up to global phase,,,AB9099A4,32,0/1,1,0,1,0x1,1,score_synth_tperrz30,0
truth_n5_4,5,phase_parity_fprm_opt_score,4,78,105,105,0,0,5,9.745000000000001,9.745000000000001,24.745,32.245000000000005,39.745000000000005,69.745,159.745,470.995,932.245,1547.245,0.00048470497131347656,17,27,27,8,4,15,8,19,0,True,phase oracle verified up to global phase,,,60E7A113,32,1/1,1,1,2,0x2,1,score,0
truth_n5_4,5,phase_parity_fprm_opt_rz1,4,78,105,105,0,0,5,9.745000000000001,9.745000000000001,24.745,32.245000000000005,39.745000000000005,69.745,159.745,470.995,932.245,1547.245,0.00048470497131347656,17,27,27,8,4,15,8,19,0,True,phase oracle verified up to global phase,,,60E7A113,32,1/1,1,1,2,0x2,1,score_rz1,0
truth_n5_4,5,phase_parity_fprm_opt_tperrz30,4,78,105,105,0,0,5,9.745000000000001,9.745000000000001,24.745,32.245000000000005,39.745000000000005,69.745,159.745,470.995,932.245,1547.245,0.00048470497131347656,17,27,27,8,4,15,8,19,0,True,phase oracle verified up to global phase,,,60E7A113,32,1/1,1,1,2,0x2,1,score_synth_tperrz30,0
truth_n5_40,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005199909210205078,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,4458A885,32,1/1,1,1,0,0x0,0,score,1
truth_n5_40,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005199909210205078,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,4458A885,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_40,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005199909210205078,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,4458A885,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_41,5,phase_parity_fprm_opt_score,4,68,92,92,0,0,5,9.020000000000001,9.020000000000001,25.020000000000003,33.02,41.02,73.02,169.02,501.02000000000004,993.02,1649.0200000000002,0.0004341602325439453,14,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,B3AA7EFE,32,0/1,1,0,13,0xd,3,score,1
truth_n5_41,5,phase_parity_fprm_opt_rz1,4,68,92,92,0,0,5,9.020000000000001,9.020000000000001,25.020000000000003,33.02,41.02,73.02,169.02,501.02000000000004,993.02,1649.0200000000002,0.0004341602325439453,14,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,B3AA7EFE,32,0/1,1,0,13,0xd,3,score_rz1,1
truth_n5_41,5,phase_parity_fprm_opt_tperrz30,4,68,92,92,0,0,5,9.020000000000001,9.020000000000001,25.020000000000003,33.02,41.02,73.02,169.02,501.02000000000004,993.02,1649.0200000000002,0.0004341602325439453,14,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,B3AA7EFE,32,0/1,1,0,13,0xd,3,score_synth_tperrz30,1
truth_n5_42,5,phase_parity_fprm_opt_score,6,72,97,97,0,0,5,11.305,11.305,27.305,35.305,43.305,75.305,171.305,503.30499999999995,995.3050000000001,1651.305,0.0004410743713378906,18,25,25,3,6,16,8,22,0,True,phase oracle verified up to global phase,,,EFC89849,32,1/1,1,1,3,0x3,2,score,1
truth_n5_42,5,phase_parity_fprm_opt_rz1,6,72,97,97,0,0,5,11.305,11.305,27.305,35.305,43.305,75.305,171.305,503.30499999999995,995.3050000000001,1651.305,0.0004410743713378906,18,25,25,3,6,16,8,22,0,True,phase oracle verified up to global phase,,,EFC89849,32,1/1,1,1,3,0x3,2,score_rz1,1
truth_n5_42,5,phase_parity_fprm_opt_tperrz30,6,72,97,97,0,0,5,11.305,11.305,27.305,35.305,43.305,75.305,171.305,503.30499999999995,995.3050000000001,1651.305,0.0004410743713378906,18,25,25,3,6,16,8,22,0,True,phase oracle verified up to global phase,,,EFC89849,32,1/1,1,1,3,0x3,2,score_synth_tperrz30,1
truth_n5_43,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0004878044128417969,11,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,AEFCFAD8,32,0/1,1,0,0,0x0,0,score,0
truth_n5_43,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0004878044128417969,11,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,AEFCFAD8,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_43,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0004878044128417969,11,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,AEFCFAD8,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_44,5,phase_parity_fprm_opt_score,4,74,100,100,0,0,5,9.46,9.46,24.46,31.96,39.46,69.46000000000001,159.46,470.71,931.96,1546.96,0.0004589557647705078,19,26,26,7,4,15,8,19,0,True,phase oracle verified up to global phase,,,A5E5A5AB,32,1/1,1,1,2,0x2,1,score,0
truth_n5_44,5,phase_parity_fprm_opt_rz1,4,74,100,100,0,0,5,9.46,9.46,24.46,31.96,39.46,69.46000000000001,159.46,470.71,931.96,1546.96,0.0004589557647705078,19,26,26,7,4,15,8,19,0,True,phase oracle verified up to global phase,,,A5E5A5AB,32,1/1,1,1,2,0x2,1,score_rz1,0
truth_n5_44,5,phase_parity_fprm_opt_tperrz30,4,74,100,100,0,0,5,9.46,9.46,24.46,31.96,39.46,69.46000000000001,159.46,470.71,931.96,1546.96,0.0004589557647705078,19,26,26,7,4,15,8,19,0,True,phase oracle verified up to global phase,,,A5E5A5AB,32,1/1,1,1,2,0x2,1,score_synth_tperrz30,0
truth_n5_45,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005838871002197266,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,12476F57,32,1/1,1,1,0,0x0,0,score,1
truth_n5_45,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005838871002197266,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,12476F57,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_45,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005838871002197266,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,12476F57,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_46,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005600452423095703,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,9BF00273,32,1/1,1,1,0,0x0,0,score,1
truth_n5_46,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005600452423095703,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,9BF00273,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_46,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005600452423095703,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,9BF00273,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_47,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005719661712646484,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,A28DEFE3,32,1/1,1,1,0,0x0,0,score,1
truth_n5_47,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005719661712646484,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,A28DEFE3,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_47,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005719661712646484,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,A28DEFE3,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_48,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0006530284881591797,22,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,2BCFBE01,32,1/1,1,1,0,0x0,0,score,1
truth_n5_48,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0006530284881591797,22,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,2BCFBE01,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_48,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0006530284881591797,22,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,2BCFBE01,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_49,5,phase_parity_fprm_opt_score,4,68,92,92,0,0,5,9.020000000000001,9.020000000000001,25.020000000000003,33.02,41.02,73.02,169.02,501.02000000000004,993.02,1649.0200000000002,0.0004279613494873047,16,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,88BD6407,32,1/1,1,1,2,0x2,1,score,1
truth_n5_49,5,phase_parity_fprm_opt_rz1,4,68,92,92,0,0,5,9.020000000000001,9.020000000000001,25.020000000000003,33.02,41.02,73.02,169.02,501.02000000000004,993.02,1649.0200000000002,0.0004279613494873047,16,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,88BD6407,32,1/1,1,1,2,0x2,1,score_rz1,1
truth_n5_49,5,phase_parity_fprm_opt_tperrz30,4,68,92,92,0,0,5,9.020000000000001,9.020000000000001,25.020000000000003,33.02,41.02,73.02,169.02,501.02000000000004,993.02,1649.0200000000002,0.0004279613494873047,16,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,88BD6407,32,1/1,1,1,2,0x2,1,score_synth_tperrz30,1
truth_n5_5,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005259513854980469,14,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,142C3FE8,32,0/1,1,0,0,0x0,0,score,0
truth_n5_5,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005259513854980469,14,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,142C3FE8,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_5,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005259513854980469,14,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,142C3FE8,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_50,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005247592926025391,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,BAA80DD4,32,0/1,1,0,0,0x0,0,score,0
truth_n5_50,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005247592926025391,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,BAA80DD4,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_50,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005247592926025391,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,BAA80DD4,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_51,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005090236663818359,14,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,3EABEDCB,32,1/1,1,1,0,0x0,0,score,1
truth_n5_51,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005090236663818359,14,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,3EABEDCB,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_51,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005090236663818359,14,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,3EABEDCB,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_52,5,phase_parity_fprm_opt_score,5,84,112,112,0,0,5,11.16,11.16,27.16,35.16,43.16,75.16,171.16,503.16,995.1600000000001,1651.1599999999999,0.0005311965942382812,16,28,28,7,5,16,8,21,0,True,phase oracle verified up to global phase,,,29D4BEEF,32,1/1,1,1,3,0x3,2,score,1
truth_n5_52,5,phase_parity_fprm_opt_rz1,5,84,112,112,0,0,5,11.16,11.16,27.16,35.16,43.16,75.16,171.16,503.16,995.1600000000001,1651.1599999999999,0.0005311965942382812,16,28,28,7,5,16,8,21,0,True,phase oracle verified up to global phase,,,29D4BEEF,32,1/1,1,1,3,0x3,2,score_rz1,1
truth_n5_52,5,phase_parity_fprm_opt_tperrz30,5,84,112,112,0,0,5,11.16,11.16,27.16,35.16,43.16,75.16,171.16,503.16,995.1600000000001,1651.1599999999999,0.0005311965942382812,16,28,28,7,5,16,8,21,0,True,phase oracle verified up to global phase,,,29D4BEEF,32,1/1,1,1,3,0x3,2,score_synth_tperrz30,1
truth_n5_53,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005300045013427734,16,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,7656AF72,32,0/1,1,0,0,0x0,0,score,0
truth_n5_53,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005300045013427734,16,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,7656AF72,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_53,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005300045013427734,16,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,7656AF72,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_54,5,phase_parity_fprm_opt_score,7,72,99,99,0,0,5,12.354999999999999,12.354999999999999,28.354999999999997,36.355,44.355,76.355,172.355,504.355,996.355,1652.355,0.00043010711669921875,15,27,27,4,7,16,8,23,0,True,phase oracle verified up to global phase,,,6123FDF7,32,1/1,1,1,1,0x1,1,score,1
truth_n5_54,5,phase_parity_fprm_opt_rz1,7,72,99,99,0,0,5,12.354999999999999,12.354999999999999,28.354999999999997,36.355,44.355,76.355,172.355,504.355,996.355,1652.355,0.00043010711669921875,15,27,27,4,7,16,8,23,0,True,phase oracle verified up to global phase,,,6123FDF7,32,1/1,1,1,1,0x1,1,score_rz1,1
truth_n5_54,5,phase_parity_fprm_opt_tperrz30,7,72,99,99,0,0,5,12.354999999999999,12.354999999999999,28.354999999999997,36.355,44.355,76.355,172.355,504.355,996.355,1652.355,0.00043010711669921875,15,27,27,4,7,16,8,23,0,True,phase oracle verified up to global phase,,,6123FDF7,32,1/1,1,1,1,0x1,1,score_synth_tperrz30,1
truth_n5_55,5,phase_parity_fprm_opt_score,7,72,98,98,0,0,5,12.33,12.33,28.33,36.33,44.33,76.33,172.33,504.33,996.33,1652.3300000000002,0.0004520416259765625,17,26,26,3,7,16,8,23,0,True,phase oracle verified up to global phase,,,451B4CF3,32,1/1,1,1,17,0x11,2,score,1
truth_n5_55,5,phase_parity_fprm_opt_rz1,7,72,98,98,0,0,5,12.33,12.33,28.33,36.33,44.33,76.33,172.33,504.33,996.33,1652.3300000000002,0.0004520416259765625,17,26,26,3,7,16,8,23,0,True,phase oracle verified up to global phase,,,451B4CF3,32,1/1,1,1,17,0x11,2,score_rz1,1
truth_n5_55,5,phase_parity_fprm_opt_tperrz30,7,72,98,98,0,0,5,12.33,12.33,28.33,36.33,44.33,76.33,172.33,504.33,996.33,1652.3300000000002,0.0004520416259765625,17,26,26,3,7,16,8,23,0,True,phase oracle verified up to global phase,,,451B4CF3,32,1/1,1,1,17,0x11,2,score_synth_tperrz30,1
truth_n5_56,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005369186401367188,11,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,FD5166E6,32,0/1,1,0,0,0x0,0,score,0
truth_n5_56,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005369186401367188,11,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,FD5166E6,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_56,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005369186401367188,11,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,FD5166E6,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_57,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005462169647216797,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,ECE66FA2,32,0/1,1,0,0,0x0,0,score,0
truth_n5_57,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005462169647216797,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,ECE66FA2,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_57,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005462169647216797,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,ECE66FA2,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_58,5,phase_parity_fprm_opt_score,8,34,48,48,0,0,5,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,0.0002739429473876953,12,14,14,6,8,0,4,8,1,True,phase oracle verified up to global phase,,,A3D70628,32,0/1,1,0,1,0x1,1,score,0
truth_n5_58,5,phase_parity_fprm_opt_rz1,8,34,48,48,0,0,5,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,0.0002739429473876953,12,14,14,6,8,0,4,8,1,True,phase oracle verified up to global phase,,,A3D70628,32,0/1,1,0,1,0x1,1,score_rz1,0
truth_n5_58,5,phase_parity_fprm_opt_tperrz30,8,34,48,48,0,0,5,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,10.56,0.0002739429473876953,12,14,14,6,8,0,4,8,1,True,phase oracle verified up to global phase,,,A3D70628,32,0/1,1,0,1,0x1,1,score_synth_tperrz30,0
truth_n5_59,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005271434783935547,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,B02B61C4,32,0/1,1,0,0,0x0,0,score,0
truth_n5_59,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005271434783935547,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,B02B61C4,32,0/1,1,0,0,0x0,0,score_rz1,0
