split,target,baseline,metric,items,wins,losses,ties,mean_relative
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top64,CNOT,38,9,3,26,-0.037282471170803154
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top64,depth,38,11,3,24,-0.013862250906471831
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top64,score_synth_tperrz30,38,9,6,23,-0.000798230486048335
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top64,score,38,9,6,23,-0.0029135102810474633
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top64,score_rz1,38,9,6,23,-0.0019528010662033044
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top64,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top64,rz_total,38,9,3,26,-0.008254997216280835
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top64,CNOT,38,10,4,24,-0.011364782842040703
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top64,depth,38,10,3,25,-0.01083456454346913
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top64,score_synth_tperrz30,38,8,7,23,-0.0010754014056935373
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top64,score,38,8,7,23,-0.005252387738399374
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top64,score_rz1,38,8,7,23,-0.003580646205875601
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top64,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top64,rz_total,38,7,2,29,-0.008519022489320465
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top64,CNOT,38,7,5,26,-0.005922963442640381
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top64,depth,38,9,5,24,-0.006495514379428309
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top64,score_synth_tperrz30,38,13,6,19,-0.0036303760008252264
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top64,score,38,13,6,19,-0.015761308852018707
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top64,score_rz1,38,13,6,19,-0.007513496429052984
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top64,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top64,rz_total,38,8,7,23,-0.00224106255383297
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top64,CNOT,38,7,6,25,-0.024146371826785553
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top64,depth,38,9,7,22,-0.003655111212017718
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top64,score_synth_tperrz30,38,13,5,20,-0.00020467104764733128
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top64,score,38,13,5,20,-0.02041686923016053
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top64,score_rz1,38,13,5,20,-0.0070705360901105255
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top64,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top64,rz_total,38,10,4,24,-0.012846485555600569
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top64,CNOT,38,12,3,23,-0.018468980956012356
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top64,depth,38,12,4,22,-0.017356471267921617
test_n6,phase_affine_random_s5_top128,phase_affine_random_top128,score_synth_tperrz30,38,8,9,21,-3.789690154497583e-05
test_n6,phase_affine_random_s5_top128,phase_affine_random_top128,score,38,8,9,21,0.010674565879640663
test_n6,phase_affine_random_s5_top128,phase_affine_random_top128,score_rz1,38,8,9,21,0.0021425978684933905
test_n6,phase_affine_random_s5_top128,phase_affine_random_top128,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_top128,rz_total,38,5,7,26,-0.0024364576836311894
test_n6,phase_affine_random_s5_top128,phase_affine_random_top128,CNOT,38,4,11,23,0.00904159960234332
test_n6,phase_affine_random_s5_top128,phase_affine_random_top128,depth,38,6,11,21,0.006392016007932425
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top128,score_synth_tperrz30,38,10,6,22,-0.0027647473907028153
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top128,score,38,10,6,22,-0.010984152487982037
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top128,score_rz1,38,10,6,22,-0.005722748834325907
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top128,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top128,rz_total,38,10,4,24,-0.0008725727914515641
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top128,CNOT,38,8,5,25,-0.03164832680999427
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top128,depth,38,10,5,23,-0.009293776489019676
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top128,score_synth_tperrz30,38,9,4,25,-0.0002637951334146566
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top128,score,38,9,4,25,0.009883332685362255
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top128,score_rz1,38,9,4,25,0.002157082153057675
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top128,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top128,rz_total,38,7,4,27,-0.006999499135591659
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top128,CNOT,38,9,4,25,-0.005643453730122899
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top128,depth,38,9,4,25,-0.006031201133044262
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top128,score_synth_tperrz30,38,10,7,21,-0.0002472961262682065
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top128,score,38,10,7,21,-0.0018658038906615281
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top128,score_rz1,38,10,7,21,-0.0013158879173528124
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top128,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top128,rz_total,38,8,5,25,-0.008214055520309958
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top128,CNOT,38,6,6,26,0.002219975857900262
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top128,depth,38,8,8,22,-0.00035962750591529165
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top128,score_synth_tperrz30,38,9,6,23,-0.00023241666354552188
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top128,score,38,9,6,23,-0.0021229645174883145
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top128,score_rz1,38,9,6,23,-0.0011180831134119283
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top128,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top128,rz_total,38,6,4,28,-0.007710721613308964
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top128,CNOT,38,7,6,25,0.00015951543167519924
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top128,depth,38,9,6,23,-0.001870521867593329
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top128,score_synth_tperrz30,38,8,9,21,-0.002604912230934011
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top128,score,38,8,9,21,0.014102821521129372
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top128,score_rz1,38,8,9,21,0.002024489543413329
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top128,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top128,rz_total,38,7,8,23,0.002375443945689628
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top128,CNOT,38,8,7,23,-0.02046155756750016
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top128,depth,38,9,8,21,0.00013319125937921798
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top128,score_synth_tperrz30,38,9,9,20,-0.002635630642855524
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top128,score,38,9,9,20,0.011724672224165301
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top128,score_rz1,38,9,9,20,0.001337662926242665
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top128,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top128,rz_total,38,11,4,23,-0.00664293784945206
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top128,CNOT,38,7,7,24,-0.02213809888617614
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top128,depth,38,9,7,22,-0.0030693974492680257
test_n6,phase_affine_random_s5_top128,phase_affine_random_top256,score_synth_tperrz30,38,3,14,21,0.0007388648162610353
test_n6,phase_affine_random_s5_top128,phase_affine_random_top256,score,38,3,14,21,0.014751340850560322
test_n6,phase_affine_random_s5_top128,phase_affine_random_top256,score_rz1,38,3,14,21,0.004836486961356559
test_n6,phase_affine_random_s5_top128,phase_affine_random_top256,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_top256,rz_total,38,8,6,24,-0.0061593062908374295
test_n6,phase_affine_random_s5_top128,phase_affine_random_top256,CNOT,38,4,7,27,-0.005283466860431748
test_n6,phase_affine_random_s5_top128,phase_affine_random_top256,depth,38,6,10,22,-0.005544455633000323
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top256,score_synth_tperrz30,38,6,11,21,0.0006993281419999873
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top256,score,38,6,11,21,0.014418261328789138
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top256,score_rz1,38,6,11,21,0.004228960680497236
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top256,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top256,rz_total,38,4,7,27,-0.0015072575648419535
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top256,CNOT,38,7,4,27,-0.006279804543525334
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top256,depth,38,8,6,24,-0.0053763986323566194
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top256,score_synth_tperrz30,38,4,12,22,0.0008057702317021963
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top256,score,38,4,12,22,0.02052153586700375
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top256,score_rz1,38,4,12,22,0.0063535351981771826
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top256,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top256,rz_total,38,5,7,26,-0.001109538179001554
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top256,CNOT,38,5,7,26,-0.002561902498822058
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top256,depth,38,6,9,23,-0.0023699184375945903
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top256,score_synth_tperrz30,38,3,11,24,0.0008401604610728068
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top256,score,38,3,11,24,0.02327593937945069
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top256,score_rz1,38,3,11,24,0.007146860185311168
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top256,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top256,rz_total,38,6,6,26,0.0008582681485672701
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top256,CNOT,38,3,7,28,0.0029214721305004473
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top256,depth,38,5,8,25,0.0024118609319631074
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top256,score_synth_tperrz30,38,3,12,23,0.0003902355387247406
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top256,score,38,3,12,23,0.017292609088584984
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top256,score_rz1,38,3,12,23,0.005251833504209014
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top256,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top256,rz_total,38,7,4,27,-0.007683339694662527
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top256,CNOT,38,7,7,24,-0.0064234043611484685
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top256,depth,38,7,8,23,-0.006748645262638214
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top256,score_synth_tperrz30,38,8,8,22,0.0004067212967102005
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top256,score,38,8,8,22,0.02001801673906662
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top256,score_rz1,38,8,8,22,0.005737725887934637
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top256,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top256,rz_total,38,7,5,26,-0.005487580234229465
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top256,CNOT,38,7,7,24,-0.0019183309363963463
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top256,depth,38,8,7,23,-0.002767515907956415
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top256,score_synth_tperrz30,38,6,9,23,0.0006935525806195775
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top256,score,38,6,9,23,0.012941366725063151
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top256,score_rz1,38,6,9,23,0.003965676621921281
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top256,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top256,rz_total,38,6,5,27,-0.0006855812553801133
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top256,CNOT,38,3,10,25,0.006266305541120282
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top256,depth,38,4,10,24,0.004726600356182868
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top256,score_synth_tperrz30,38,3,11,24,0.0008215948545708874
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top256,score,38,3,11,24,0.021724619957388454
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top256,score_rz1,38,3,11,24,0.006706720963761938
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top256,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top256,rz_total,38,5,5,28,-0.004660029328820208
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top256,CNOT,38,5,7,26,-0.0010619688010520627
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top256,depth,38,5,8,25,-0.0019001689572661956
test_n6,phase_affine_random_s5_top128,phase_affine_random_top512,score_synth_tperrz30,38,3,12,23,0.0005007179871247645
test_n6,phase_affine_random_s5_top128,phase_affine_random_top512,score,38,3,12,23,0.026216876569460416
test_n6,phase_affine_random_s5_top128,phase_affine_random_top512,score_rz1,38,3,12,23,0.007711150189323492
test_n6,phase_affine_random_s5_top128,phase_affine_random_top512,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_top512,rz_total,38,4,5,29,-0.0029423273152481082
test_n6,phase_affine_random_s5_top128,phase_affine_random_top512,CNOT,38,5,5,28,-0.004818651919812713
test_n6,phase_affine_random_s5_top128,phase_affine_random_top512,depth,38,6,7,25,-0.004481695579413518
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top512,score_synth_tperrz30,38,3,12,23,0.0007960850383474888
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top512,score,38,3,12,23,0.020838596989897457
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top512,score_rz1,38,3,12,23,0.006266333755744958
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top512,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top512,rz_total,38,5,7,26,-0.001531055216949511
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top512,CNOT,38,4,7,27,-0.0002212523595100702
test_n6,phase_affine_random_s5_top128,phase_affine_random_s1_top512,depth,38,5,9,24,-0.0005805113874789196
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top512,score_synth_tperrz30,38,2,12,24,0.0009944509762361883
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top512,score,38,2,12,24,0.03580831332055643
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top512,score_rz1,38,2,12,24,0.010602611585191426
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top512,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top512,rz_total,38,4,5,29,-0.0003478015157623378
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top512,CNOT,38,5,9,24,0.006778965942922686
test_n6,phase_affine_random_s5_top128,phase_affine_random_s2_top512,depth,38,5,9,24,0.005214925996046574
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top512,score_synth_tperrz30,38,1,15,22,0.0009729288742302159
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top512,score,38,1,15,22,0.03414500626757006
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top512,score_rz1,38,1,15,22,0.01011856107893463
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top512,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top512,rz_total,38,4,7,27,9.879915871188502e-05
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top512,CNOT,38,4,8,26,0.0012676504202823475
test_n6,phase_affine_random_s5_top128,phase_affine_random_s3_top512,depth,38,5,11,22,0.0009326457548164473
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top512,score_synth_tperrz30,38,5,11,22,-0.0018986069536403864
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top512,score,38,5,11,22,0.022951368889334144
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top512,score_rz1,38,5,11,22,0.004945673590267927
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top512,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top512,rz_total,38,6,6,26,0.0016795712540188822
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top512,CNOT,38,7,6,25,-0.027424922097259614
test_n6,phase_affine_random_s5_top128,phase_affine_random_s4_top512,depth,38,8,7,23,-0.00544592279943145
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top512,score_synth_tperrz30,38,0,13,25,0.0009523787203590883
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top512,score,38,0,13,25,0.0322825463613616
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top512,score_rz1,38,0,13,25,0.009648499456390043
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top512,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top512,rz_total,38,3,6,29,0.0018097580820413575
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top512,CNOT,38,2,9,27,0.006175950109258501
test_n6,phase_affine_random_s5_top128,phase_affine_random_s5_top512,depth,38,2,10,26,0.005171748488303059
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top512,score_synth_tperrz30,38,3,13,22,0.0005881483265439231
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top512,score,38,3,13,22,0.034296954452221536
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top512,score_rz1,38,3,13,22,0.009762350302503206
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top512,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top512,rz_total,38,6,6,26,-0.00457156505694688
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top512,CNOT,38,6,9,23,0.0005950617832004545
test_n6,phase_affine_random_s5_top128,phase_affine_random_s6_top512,depth,38,6,9,23,-0.0005383618589946233
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top512,score_synth_tperrz30,38,1,13,24,0.000557841746806387
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top512,score,38,1,13,24,0.030664674097359103
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top512,score_rz1,38,1,13,24,0.008980573140644328
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top512,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top512,rz_total,38,5,6,27,0.0005480041970493901
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top512,CNOT,38,3,10,25,0.004739007365253628
test_n6,phase_affine_random_s5_top128,phase_affine_random_s7_top512,depth,38,4,10,24,0.0037965663264208594
test_n6,phase_affine_random_s6_top128,phase_affine_budget32_tperrz30,score_synth_tperrz30,38,12,7,19,-0.02134664840722667
test_n6,phase_affine_random_s6_top128,phase_affine_budget32_tperrz30,score,38,11,8,19,-0.04015443743473728
test_n6,phase_affine_random_s6_top128,phase_affine_budget32_tperrz30,score_rz1,38,12,7,19,-0.027855972114452256
test_n6,phase_affine_random_s6_top128,phase_affine_budget32_tperrz30,rz_non_clifford,38,3,0,35,-0.013674812030075187
test_n6,phase_affine_random_s6_top128,phase_affine_budget32_tperrz30,rz_total,38,15,3,20,-0.04590681179316229
test_n6,phase_affine_random_s6_top128,phase_affine_budget32_tperrz30,CNOT,38,12,7,19,0.029508032306941677
test_n6,phase_affine_random_s6_top128,phase_affine_budget32_tperrz30,depth,38,12,7,19,-0.023503648035869584
test_n6,phase_affine_random_s6_top128,phase_affine_wide128_tperrz30,score_synth_tperrz30,38,0,16,22,0.0037049332344985158
test_n6,phase_affine_random_s6_top128,phase_affine_wide128_tperrz30,score,38,0,16,22,0.030608344649990127
test_n6,phase_affine_random_s6_top128,phase_affine_wide128_tperrz30,score_rz1,38,0,16,22,0.010958760068274386
test_n6,phase_affine_random_s6_top128,phase_affine_wide128_tperrz30,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s6_top128,phase_affine_wide128_tperrz30,rz_total,38,3,12,23,0.008395655070101737
test_n6,phase_affine_random_s6_top128,phase_affine_wide128_tperrz30,CNOT,38,2,13,23,0.059318645955501056
test_n6,phase_affine_random_s6_top128,phase_affine_wide128_tperrz30,depth,38,2,13,23,0.012241729020566253
test_n6,phase_affine_random_s6_top128,phase_affine_random_top64,score_synth_tperrz30,38,9,7,22,-5.272807940621084e-05
test_n6,phase_affine_random_s6_top128,phase_affine_random_top64,score,38,9,7,22,-0.013657807169120236
test_n6,phase_affine_random_s6_top128,phase_affine_random_top64,score_rz1,38,9,7,22,-0.00506928615561757
test_n6,phase_affine_random_s6_top128,phase_affine_random_top64,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s6_top128,phase_affine_random_top64,rz_total,38,6,5,27,-0.0014809960687924564
test_n6,phase_affine_random_s6_top128,phase_affine_random_top64,CNOT,38,5,7,26,-0.008175849027457608
test_n6,phase_affine_random_s6_top128,phase_affine_random_top64,depth,38,6,7,25,-0.00685247985693264
test_n6,phase_affine_random_s6_top128,phase_affine_random_s1_top64,score_synth_tperrz30,38,9,7,22,0.0015808067929561813
test_n6,phase_affine_random_s6_top128,phase_affine_random_s1_top64,score,38,9,7,22,-0.025548077474043064
test_n6,phase_affine_random_s6_top128,phase_affine_random_s1_top64,score_rz1,38,9,7,22,-0.008034769902496939
test_n6,phase_affine_random_s6_top128,phase_affine_random_s1_top64,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s6_top128,phase_affine_random_s1_top64,rz_total,38,11,4,23,-0.013839463469548405
test_n6,phase_affine_random_s6_top128,phase_affine_random_s1_top64,CNOT,38,10,6,22,0.04021865603105613
test_n6,phase_affine_random_s6_top128,phase_affine_random_s1_top64,depth,38,10,6,22,-0.007472022418988996
test_n6,phase_affine_random_s6_top128,phase_affine_random_s2_top64,score_synth_tperrz30,38,11,6,21,-0.00033841728720425645
test_n6,phase_affine_random_s6_top128,phase_affine_random_s2_top64,score,38,11,6,21,-0.027052408841921834
test_n6,phase_affine_random_s6_top128,phase_affine_random_s2_top64,score_rz1,38,11,6,21,-0.010370146432977295
test_n6,phase_affine_random_s6_top128,phase_affine_random_s2_top64,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s6_top128,phase_affine_random_s2_top64,rz_total,38,9,6,23,-0.007476666969559579
test_n6,phase_affine_random_s6_top128,phase_affine_random_s2_top64,CNOT,38,10,5,23,-0.019764386695214
test_n6,phase_affine_random_s6_top128,phase_affine_random_s2_top64,depth,38,11,6,21,-0.017404899204073704
test_n6,phase_affine_random_s6_top128,phase_affine_random_s3_top64,score_synth_tperrz30,38,11,5,22,0.0002311492086384253
test_n6,phase_affine_random_s6_top128,phase_affine_random_s3_top64,score,38,11,5,22,-0.02188474982226232
test_n6,phase_affine_random_s6_top128,phase_affine_random_s3_top64,score_rz1,38,11,5,22,-0.007012513736574578
test_n6,phase_affine_random_s6_top128,phase_affine_random_s3_top64,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s6_top128,phase_affine_random_s3_top64,rz_total,38,8,6,24,-0.0031503927167371294
test_n6,phase_affine_random_s6_top128,phase_affine_random_s3_top64,CNOT,38,10,5,23,-0.01635033597156507
test_n6,phase_affine_random_s6_top128,phase_affine_random_s3_top64,depth,38,11,5,22,-0.013814657298224429
test_n6,phase_affine_random_s6_top128,phase_affine_random_s4_top64,score_synth_tperrz30,38,13,5,20,0.0018055558588169443
test_n6,phase_affine_random_s6_top128,phase_affine_random_s4_top64,score,38,13,5,20,-0.014950086214066063
test_n6,phase_affine_random_s6_top128,phase_affine_random_s4_top64,score_rz1,38,13,5,20,-0.003792336125908172
test_n6,phase_affine_random_s6_top128,phase_affine_random_s4_top64,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s6_top128,phase_affine_random_s4_top64,rz_total,38,10,4,24,-0.009526897897294927
test_n6,phase_affine_random_s6_top128,phase_affine_random_s4_top64,CNOT,38,13,5,20,0.036221744331530636
test_n6,phase_affine_random_s6_top128,phase_affine_random_s4_top64,depth,38,13,5,20,-0.009829016218056324
test_n6,phase_affine_random_s6_top128,phase_affine_random_s5_top64,score_synth_tperrz30,38,10,8,20,0.001528172255618837
test_n6,phase_affine_random_s6_top128,phase_affine_random_s5_top64,score,38,10,8,20,-0.0163279330956518
test_n6,phase_affine_random_s6_top128,phase_affine_random_s5_top64,score_rz1,38,10,8,20,-0.005329334090508629
test_n6,phase_affine_random_s6_top128,phase_affine_random_s5_top64,rz_non_clifford,38,0,0,38,0.0
test_n6,phase_affine_random_s6_top128,phase_affine_random_s5_top64,rz_total,38,10,7,21,-0.0094566716395891
test_n6,phase_affine_random_s6_top128,phase_affine_random_s5_top64,CNOT,38,10,6,22,0.04128612171954276
test_n6,phase_affine_random_s6_top128,phase_affine_random_s5_top64,depth,38,11,7,20,-0.005639736640888264
test_n6,phase_affine_random_s6_top128,phase_affine_random_s6_top64,score_synth_tperrz30,38,11,5,22,-0.0010265640045098658
test_n6,phase_affine_random_s6_top128,phase_affine_random_s6_top64,score,38,11,5,22,-0.02813070895555565
test_n6,phase_affine_random_s6_top128,phase_affine_random_s6_top64,score_rz1,38,11,5,22,-0.009395775251417224
