name,n,profile,term_count,method,score,T,CNOT,depth,gates,peak_ancilla,time_s,anf_verified,plan_nodes,plan_mismatches,circuit_anf_verified,circuit_gates,circuit_max_wire_terms,circuit_mismatches
terms_n20_0020_mixed,20,mixed,71,direct_logical_and,826.065,748,1193,1193,445,4,7.080016075633466e-07,True,1,0,True,71,71,0
terms_n20_0020_mixed,20,mixed,71,screen_depth1,697.4350000000001,628,1011,1011,383,5,0.040309500000148546,True,5,0,True,69,71,0
terms_n20_0020_mixed,20,mixed,71,screen_depth2,693.2800000000001,624,1008,1008,384,5,0.16630570800043643,True,7,0,True,72,71,0
terms_n20_0020_mixed,20,mixed,71,screen_single,710.355,640,1027,1027,387,5,0.005995542000164278,True,3,0,True,67,71,0
terms_n20_0021_deep,20,deep,137,adaptive_all_depth,1373.235,1244,1995,1995,751,6,0.4976881259935908,True,7,0,True,129,137,0
terms_n20_0021_deep,20,deep,137,depth2_guard_direct,1373.235,1244,1995,1995,751,6,0.4012747499946272,True,7,0,True,129,137,0
terms_n20_0021_deep,20,deep,137,depth_policy,1373.235,1244,1995,1995,751,6,0.4012747499946272,True,7,0,True,129,137,0
terms_n20_0021_deep,20,deep,137,direct_logical_and,1608.655,1460,2327,2327,867,6,6.67001586407423e-07,True,1,0,True,137,137,0
terms_n20_0021_deep,20,deep,137,screen_depth1,1412.45,1280,2050,2050,770,6,0.08403616700525163,True,5,0,True,130,137,0
terms_n20_0021_deep,20,deep,137,screen_depth2,1373.235,1244,1995,1995,751,6,0.4012747499946272,True,7,0,True,129,137,0
terms_n20_0021_deep,20,deep,137,screen_single,1482.245,1344,2149,2149,805,6,0.012377208993711974,True,3,0,True,133,137,0
terms_n20_0022_shallow,20,shallow,80,adaptive_all_depth,754.895,680,1103,1103,423,5,0.25022320800781017,True,7,0,True,83,80,0
terms_n20_0022_shallow,20,shallow,80,depth2_guard_direct,754.895,680,1103,1103,423,5,0.19846337500348454,True,7,0,True,83,80,0
terms_n20_0022_shallow,20,shallow,80,depth_policy,754.895,680,1103,1103,423,5,0.19846337500348454,True,7,0,True,83,80,0
