CNOT,T,anf_terms,correct,depth,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex,variant
28,12,7,True,33,1,19,and_affine_nmcts,4,6,truth_n4_10,2,17.805,,5,0.05248308181762695,AD3C,no_prior
28,12,7,True,33,1,19,and_resource_nmcts,4,6,truth_n4_10,2,17.805,,5,0.054522037506103516,AD3C,no_prior
60,32,7,True,60,2,26,and_pareto_resource_nmcts,6,9,adder_carry_w3,3,41.559999999999995,,7,0.8208231925964355,FEFCF8F0E0C08000,no_prior
25,12,9,True,29,0,17,and_affine_nmcts,4,5,truth_n4_11,1,15.605,,5,0.02009892463684082,BD9C,no_prior
25,12,9,True,29,0,17,and_resource_nmcts,4,5,truth_n4_11,1,15.605,,5,0.022336959838867188,BD9C,no_prior
35,16,11,True,40,1,22,and_affine_nmcts,4,6,truth_n4_12,1,20.22,,6,0.025787830352783203,E465,no_prior
35,16,11,True,40,1,22,and_resource_nmcts,4,6,truth_n4_12,1,20.22,,6,0.027657032012939453,E465,no_prior
70,32,15,True,70,1,34,and_pareto_resource_nmcts,5,7,majority_n5,2,40.19,,6,1.348384141921997,FEE8E880,no_prior
40,16,11,True,45,1,25,and_pareto_resource_nmcts,4,6,truth_n4_8,1,20.525000000000002,,7,0.2593390941619873,BC89,no_prior
45,20,9,True,49,1,27,and_affine_nmcts,4,6,truth_n4_13,2,26.805,,5,0.0576939582824707,8B9D,no_prior
41,20,10,True,45,1,23,and_pareto_resource_nmcts,4,6,truth_n4_9,1,24.545,,5,0.25096607208251953,1A3D,no_prior
41,20,8,True,43,1,21,and_pareto_resource_nmcts,4,6,truth_n4_7,2,26.495,,5,0.39882898330688477,23B8,no_prior
25,12,9,True,29,0,17,and_pareto_resource_nmcts,4,5,truth_n4_11,1,15.605,,5,0.18306922912597656,BD9C,no_prior
45,20,9,True,49,1,27,and_resource_nmcts,4,6,truth_n4_13,2,26.805,,5,0.05988192558288574,8B9D,no_prior
29,12,7,True,33,0,21,and_affine_nmcts,4,5,truth_n4_15,1,15.865,,5,0.013753652572631836,972A,no_prior
43,20,10,True,45,1,23,and_affine_nmcts,4,6,truth_n4_14,2,26.625,,7,0.05468416213989258,1641,no_prior
29,12,7,True,33,0,21,and_resource_nmcts,4,5,truth_n4_15,1,15.865,,5,0.015609025955200195,972A,no_prior
24,12,8,True,28,0,16,and_affine_nmcts,4,5,truth_n4_16,1,15.540000000000001,,4,0.01438593864440918,6C03,no_prior
43,20,10,True,45,1,23,and_resource_nmcts,4,6,truth_n4_14,2,26.625,,7,0.05792093276977539,1641,no_prior
24,12,8,True,28,0,16,and_resource_nmcts,4,5,truth_n4_16,1,15.540000000000001,,4,0.015013933181762695,6C03,no_prior
35,16,11,True,40,1,22,and_pareto_resource_nmcts,4,6,truth_n4_12,1,20.22,,6,0.23684406280517578,E465,no_prior
32,16,4,True,32,1,14,and_affine_nmcts,4,6,truth_n4_17,2,21.900000000000002,,4,0.05368185043334961,822,no_prior
32,16,4,True,32,1,14,and_resource_nmcts,4,6,truth_n4_17,2,21.900000000000002,,4,0.05543088912963867,822,no_prior
28,12,7,True,33,1,19,and_pareto_resource_nmcts,4,6,truth_n4_10,2,17.805,,5,0.390031099319458,AD3C,no_prior
24,12,8,True,28,0,16,and_pareto_resource_nmcts,4,5,truth_n4_16,1,15.540000000000001,,4,0.1443028450012207,6C03,no_prior
31,12,6,True,35,1,21,and_affine_nmcts,4,6,truth_n4_18,2,17.975,,3,0.05079793930053711,7A0,no_prior
29,12,7,True,33,0,21,and_pareto_resource_nmcts,4,5,truth_n4_15,1,15.865,,5,0.20043301582336426,972A,no_prior
31,12,6,True,35,1,21,and_resource_nmcts,4,6,truth_n4_18,2,17.975,,3,0.0536348819732666,7A0,no_prior
25,12,8,True,27,0,15,and_affine_nmcts,4,5,truth_n4_19,1,15.555,,5,0.020669937133789062,17FC,no_prior
25,12,8,True,27,0,15,and_resource_nmcts,4,5,truth_n4_19,1,15.555,,5,0.02227020263671875,17FC,no_prior
31,16,6,True,33,0,17,and_affine_nmcts,4,5,truth_n4_20,1,19.905,,5,0.019797086715698242,37F8,no_prior
28,16,6,True,32,0,16,and_resource_nmcts,4,5,truth_n4_20,1,19.76,,6,0.0211179256439209,37F8,no_prior
34,16,6,True,37,1,19,and_affine_nmcts,4,6,truth_n4_21,1,20.105,,5,0.02203822135925293,3B8F,no_prior
34,16,6,True,37,1,19,and_resource_nmcts,4,6,truth_n4_21,1,20.105,,5,0.047254085540771484,3B8F,no_prior
44,20,9,True,47,1,25,and_pareto_resource_nmcts,4,6,truth_n4_13,2,26.715,,9,0.42365026473999023,8B9D,no_prior
25,12,8,True,27,0,15,and_pareto_resource_nmcts,4,5,truth_n4_19,1,15.555,,5,0.18393182754516602,17FC,no_prior
38,16,10,True,43,1,25,and_pareto_resource_nmcts,4,6,truth_n4_14,2,22.415,,9,0.41887784004211426,1641,no_prior
33,12,9,True,36,1,22,and_affine_nmcts,4,6,truth_n4_22,2,18.08,,6,0.04771995544433594,815E,no_prior
28,16,6,True,32,0,16,and_pareto_resource_nmcts,4,5,truth_n4_20,1,19.76,,6,0.17943191528320312,37F8,no_prior
27,12,7,True,30,0,18,and_affine_nmcts,4,5,truth_n4_23,1,15.709999999999999,,4,0.010057210922241211,9A1D,no_prior
27,12,7,True,30,0,18,and_resource_nmcts,4,5,truth_n4_23,1,15.709999999999999,,4,0.011687994003295898,9A1D,no_prior
33,12,9,True,36,1,22,and_resource_nmcts,4,6,truth_n4_22,2,18.08,,6,0.05134892463684082,815E,no_prior
32,16,4,True,32,1,14,and_pareto_resource_nmcts,4,6,truth_n4_17,2,21.900000000000002,,4,0.36303114891052246,822,no_prior
35,16,12,True,43,1,25,and_affine_nmcts,4,6,truth_n4_24,2,22.294999999999998,,5,0.06192302703857422,6CB,no_prior
34,16,6,True,37,1,19,and_pareto_resource_nmcts,4,6,truth_n4_21,1,20.105,,5,0.1866919994354248,3B8F,no_prior
35,16,12,True,43,1,25,and_resource_nmcts,4,6,truth_n4_24,2,22.294999999999998,,5,0.06468892097473145,6CB,no_prior
32,16,7,True,37,1,19,and_affine_nmcts,4,6,truth_n4_25,1,20.025000000000002,,5,0.02235579490661621,8FAD,no_prior
27,12,7,True,30,0,18,and_pareto_resource_nmcts,4,5,truth_n4_23,1,15.709999999999999,,4,0.0990908145904541,9A1D,no_prior
27,16,7,True,32,0,16,and_resource_nmcts,4,5,truth_n4_25,1,19.72,,7,0.024360179901123047,8FAD,no_prior
31,12,6,True,35,1,21,and_pareto_resource_nmcts,4,6,truth_n4_18,2,17.975,,3,0.37663698196411133,7A0,no_prior
24,12,9,True,31,0,19,and_affine_nmcts,4,5,truth_n4_27,1,15.615,,5,0.012260913848876953,B74D,no_prior
40,16,8,True,46,1,28,and_affine_nmcts,4,6,truth_n4_26,2,22.570000000000004,,6,0.05522012710571289,32E7,no_prior
24,12,9,True,31,0,19,and_resource_nmcts,4,5,truth_n4_27,1,15.615,,5,0.013103008270263672,B74D,no_prior
40,16,8,True,46,1,28,and_resource_nmcts,4,6,truth_n4_26,2,22.570000000000004,,6,0.05675983428955078,32E7,no_prior
41,20,9,True,43,1,21,and_affine_nmcts,4,6,truth_n4_28,2,26.495,,5,0.05820012092590332,A65E,no_prior
33,16,9,True,37,1,19,and_resource_nmcts,4,6,truth_n4_28,2,22.065,,5,0.05982518196105957,A65E,no_prior
35,16,7,True,35,1,17,and_affine_nmcts,4,6,truth_n4_29,1,20.095,,5,0.02164602279663086,B38A,no_prior
35,16,7,True,35,1,17,and_resource_nmcts,4,6,truth_n4_29,1,20.095,,5,0.02286505699157715,B38A,no_prior
24,12,9,True,31,0,19,and_pareto_resource_nmcts,4,5,truth_n4_27,1,15.615,,5,0.11895298957824707,B74D,no_prior
27,16,7,True,32,0,16,and_pareto_resource_nmcts,4,5,truth_n4_25,1,19.72,,7,0.18960309028625488,8FAD,no_prior
24,12,9,True,28,0,16,and_affine_nmcts,4,5,truth_n4_30,1,15.540000000000001,,4,0.010711908340454102,8B81,no_prior
24,12,9,True,28,0,16,and_resource_nmcts,4,5,truth_n4_30,1,15.540000000000001,,4,0.012047052383422852,8B81,no_prior
33,12,9,True,36,1,22,and_pareto_resource_nmcts,4,6,truth_n4_22,2,18.08,,6,0.3515782356262207,815E,no_prior
40,16,10,True,41,1,23,and_affine_nmcts,4,6,truth_n4_31,2,22.445,,7,0.062158823013305664,6B65,no_prior
24,12,9,True,28,0,16,and_pareto_resource_nmcts,4,5,truth_n4_30,1,15.540000000000001,,4,0.10166192054748535,8B81,no_prior
40,16,10,True,41,1,23,and_resource_nmcts,4,6,truth_n4_31,2,22.445,,7,0.06346297264099121,6B65,no_prior
32,16,8,True,38,0,22,and_affine_nmcts,4,5,truth_n4_32,1,20.07,,6,0.01962113380432129,386E,no_prior
32,16,8,True,38,0,22,and_resource_nmcts,4,5,truth_n4_32,1,20.07,,6,0.021531105041503906,386E,no_prior
22,12,6,True,27,0,15,and_affine_nmcts,4,5,truth_n4_33,1,15.435,,3,0.018941879272460938,72FF,no_prior
35,16,7,True,35,1,17,and_pareto_resource_nmcts,4,6,truth_n4_29,1,20.095,,5,0.18558096885681152,B38A,no_prior
22,12,6,True,27,0,15,and_resource_nmcts,4,5,truth_n4_33,1,15.435,,3,0.020209312438964844,72FF,no_prior
35,16,12,True,43,1,25,and_pareto_resource_nmcts,4,6,truth_n4_24,2,22.294999999999998,,5,0.43747973442077637,6CB,no_prior
28,12,5,True,33,1,19,and_affine_nmcts,4,6,truth_n4_34,2,17.805,,5,0.0504300594329834,96DA,no_prior
40,16,8,True,46,1,28,and_pareto_resource_nmcts,4,6,truth_n4_26,2,22.570000000000004,,6,0.4057631492614746,32E7,no_prior
28,12,5,True,33,1,19,and_resource_nmcts,4,6,truth_n4_34,2,17.805,,5,0.05394887924194336,96DA,no_prior
78,40,15,True,89,1,43,and_pareto_resource_nmcts,5,7,threshold2_n5,2,48.885,,6,2.3899850845336914,FFFEFEE8,no_prior
39,20,6,True,42,1,20,and_affine_nmcts,4,6,truth_n4_35,2,26.389999999999997,,6,0.0484929084777832,4737,no_prior
32,16,8,True,38,0,22,and_pareto_resource_nmcts,4,5,truth_n4_32,1,20.07,,6,0.17793989181518555,386E,no_prior
39,20,6,True,42,1,20,and_resource_nmcts,4,6,truth_n4_35,2,26.389999999999997,,6,0.050516366958618164,4737,no_prior
26,12,9,True,29,0,17,and_affine_nmcts,4,5,truth_n4_36,1,15.645,,7,0.01708984375,CF36,no_prior
26,12,9,True,29,0,17,and_resource_nmcts,4,5,truth_n4_36,1,15.645,,7,0.019176959991455078,CF36,no_prior
33,16,9,True,37,1,19,and_pareto_resource_nmcts,4,6,truth_n4_28,2,22.065,,5,0.39670586585998535,A65E,no_prior
22,12,6,True,27,0,15,and_pareto_resource_nmcts,4,5,truth_n4_33,1,15.435,,3,0.1725172996520996,72FF,no_prior
33,16,9,True,42,1,24,and_affine_nmcts,4,6,truth_n4_37,2,22.189999999999998,,4,0.053639888763427734,DE8A,no_prior
33,16,9,True,42,1,24,and_resource_nmcts,4,6,truth_n4_37,2,22.189999999999998,,4,0.0573272705078125,DE8A,no_prior
32,16,8,True,36,1,18,and_affine_nmcts,4,6,truth_n4_38,2,22.0,,4,0.0518491268157959,1A9,no_prior
32,16,8,True,36,1,18,and_resource_nmcts,4,6,truth_n4_38,2,22.0,,4,0.054121971130371094,1A9,no_prior
36,16,11,True,39,1,21,and_affine_nmcts,4,6,truth_n4_39,2,22.235000000000003,,7,0.05229592323303223,C241,no_prior
36,16,11,True,39,1,21,and_resource_nmcts,4,6,truth_n4_39,2,22.235000000000003,,7,0.05424809455871582,C241,no_prior
26,12,9,True,29,0,17,and_pareto_resource_nmcts,4,5,truth_n4_36,1,15.645,,7,0.16805815696716309,CF36,no_prior
39,16,7,True,46,1,26,and_affine_nmcts,4,6,truth_n4_40,1,20.51,,6,0.029405832290649414,CE4A,no_prior
39,16,7,True,46,1,26,and_resource_nmcts,4,6,truth_n4_40,1,20.51,,6,0.03175210952758789,CE4A,no_prior
33,16,10,True,39,1,21,and_pareto_resource_nmcts,4,6,truth_n4_31,2,22.115000000000002,,5,0.4297311305999756,6B65,no_prior
34,16,6,True,35,1,17,and_affine_nmcts,4,6,truth_n4_41,2,22.055,,5,0.04742026329040527,28DF,no_prior
34,16,6,True,35,1,17,and_resource_nmcts,4,6,truth_n4_41,2,22.055,,5,0.050726890563964844,28DF,no_prior
27,12,5,True,29,1,15,and_pareto_resource_nmcts,4,6,truth_n4_34,2,17.665,,5,0.3554811477661133,96DA,no_prior
46,20,11,True,55,1,33,and_affine_nmcts,4,6,truth_n4_42,2,26.994999999999997,,7,0.05491304397583008,B2B9,no_prior
39,20,6,True,42,1,20,and_pareto_resource_nmcts,4,6,truth_n4_35,2,26.389999999999997,,6,0.3482091426849365,4737,no_prior
31,16,6,True,40,0,24,and_affine_nmcts,4,5,truth_n4_43,1,20.08,,6,0.0162351131439209,6C30,no_prior
46,20,11,True,55,1,33,and_resource_nmcts,4,6,truth_n4_42,2,26.994999999999997,,7,0.05728888511657715,B2B9,no_prior
31,16,6,True,40,0,24,and_resource_nmcts,4,5,truth_n4_43,1,20.08,,6,0.01671600341796875,6C30,no_prior
27,12,10,True,31,0,19,and_affine_nmcts,4,5,truth_n4_44,1,15.735,,3,0.013418912887573242,571A,no_prior
27,12,10,True,31,0,19,and_resource_nmcts,4,5,truth_n4_44,1,15.735,,3,0.015857934951782227,571A,no_prior
33,16,9,True,42,1,24,and_pareto_resource_nmcts,4,6,truth_n4_37,2,22.189999999999998,,4,0.3925440311431885,DE8A,no_prior
32,16,8,True,36,1,18,and_pareto_resource_nmcts,4,6,truth_n4_38,2,22.0,,4,0.35719823837280273,1A9,no_prior
27,12,6,True,27,0,15,and_affine_nmcts,4,5,truth_n4_45,1,15.635,,3,0.010543107986450195,4722,no_prior
27,12,6,True,27,0,15,and_resource_nmcts,4,5,truth_n4_45,1,15.635,,3,0.011597871780395508,4722,no_prior
39,16,7,True,46,1,26,and_pareto_resource_nmcts,4,6,truth_n4_40,1,20.51,,6,0.25067901611328125,CE4A,no_prior
31,16,6,True,40,0,24,and_pareto_resource_nmcts,4,5,truth_n4_43,1,20.08,,6,0.1529841423034668,6C30,no_prior
40,20,10,True,45,1,23,and_affine_nmcts,4,6,truth_n4_46,2,26.505000000000003,,7,0.04788804054260254,27CD,no_prior
40,20,10,True,45,1,23,and_resource_nmcts,4,6,truth_n4_46,2,26.505000000000003,,7,0.051423072814941406,27CD,no_prior
36,16,11,True,39,1,21,and_pareto_resource_nmcts,4,6,truth_n4_39,2,22.235000000000003,,7,0.3711268901824951,C241,no_prior
27,12,6,True,27,0,15,and_pareto_resource_nmcts,4,5,truth_n4_45,1,15.635,,3,0.10238003730773926,4722,no_prior
40,16,10,True,44,1,26,and_affine_nmcts,4,6,truth_n4_47,2,22.520000000000003,,6,0.05285906791687012,371E,no_prior
40,16,10,True,44,1,26,and_resource_nmcts,4,6,truth_n4_47,2,22.520000000000003,,6,0.05516386032104492,371E,no_prior
27,12,10,True,31,0,19,and_pareto_resource_nmcts,4,5,truth_n4_44,1,15.735,,3,0.19463610649108887,571A,no_prior
34,16,6,True,35,1,17,and_pareto_resource_nmcts,4,6,truth_n4_41,2,22.055,,5,0.33586907386779785,28DF,no_prior
26,12,13,True,35,1,21,and_affine_nmcts,4,6,truth_n4_48,2,17.775,,5,0.053279876708984375,F50B,no_prior
19,8,7,True,22,0,14,and_affine_nmcts,4,5,truth_n4_49,1,11.23,,6,0.01954483985900879,C374,no_prior
26,12,13,True,35,1,21,and_resource_nmcts,4,6,truth_n4_48,2,17.775,,5,0.05862712860107422,F50B,no_prior
19,8,7,True,22,0,14,and_resource_nmcts,4,5,truth_n4_49,1,11.23,,6,0.021355867385864258,C374,no_prior
24,12,10,True,31,0,19,and_affine_nmcts,4,5,truth_n4_50,1,15.615,,5,0.022270917892456055,562B,no_prior
24,12,10,True,31,0,19,and_resource_nmcts,4,5,truth_n4_50,1,15.615,,5,0.02398681640625,562B,no_prior
23,12,4,True,25,0,13,and_affine_nmcts,4,5,truth_n4_51,1,15.425,,3,0.01898336410522461,1A2A,no_prior
23,12,4,True,25,0,13,and_resource_nmcts,4,5,truth_n4_51,1,15.425,,3,0.020361900329589844,1A2A,no_prior
30,16,10,True,35,0,19,and_affine_nmcts,4,5,truth_n4_52,1,19.915,,5,0.011403083801269531,17BE,no_prior
30,16,10,True,35,0,19,and_resource_nmcts,4,5,truth_n4_52,1,19.915,,5,0.012746810913085938,17BE,no_prior
171,92,15,True,171,2,71,and_pareto_resource_nmcts,6,9,majority_n6,3,108.115,,15,3.057375907897949,FEE8E880E8808000,no_prior
46,20,11,True,55,1,33,and_pareto_resource_nmcts,4,6,truth_n4_42,2,26.994999999999997,,7,0.4073326587677002,B2B9,no_prior
45,20,10,True,51,1,29,and_affine_nmcts,4,6,truth_n4_53,2,26.855,,5,0.0525360107421875,6142,no_prior
19,8,7,True,22,0,14,and_pareto_resource_nmcts,4,5,truth_n4_49,1,11.23,,6,0.1721510887145996,C374,no_prior
45,20,10,True,51,1,29,and_resource_nmcts,4,6,truth_n4_53,2,26.855,,5,0.05527496337890625,6142,no_prior
30,16,10,True,35,0,19,and_pareto_resource_nmcts,4,5,truth_n4_52,1,19.915,,5,0.1190788745880127,17BE,no_prior
24,12,10,True,31,0,19,and_pareto_resource_nmcts,4,5,truth_n4_50,1,15.615,,5,0.19846224784851074,562B,no_prior
29,12,8,True,31,0,19,and_affine_nmcts,4,5,truth_n4_55,1,15.815,,5,0.013244867324829102,5BE6,no_prior
47,24,8,True,47,1,21,and_affine_nmcts,4,6,truth_n4_54,2,30.794999999999998,,5,0.05452919006347656,18C2,no_prior
23,12,4,True,25,0,13,and_pareto_resource_nmcts,4,5,truth_n4_51,1,15.425,,3,0.18999290466308594,1A2A,no_prior
47,24,8,True,47,1,21,and_resource_nmcts,4,6,truth_n4_54,2,30.794999999999998,,5,0.05730462074279785,18C2,no_prior
29,12,8,True,31,0,19,and_resource_nmcts,4,5,truth_n4_55,1,15.815,,5,0.015982866287231445,5BE6,no_prior
24,12,7,True,28,0,16,and_affine_nmcts,4,5,truth_n4_56,1,15.540000000000001,,4,0.011547327041625977,D8F5,no_prior
24,12,7,True,28,0,16,and_resource_nmcts,4,5,truth_n4_56,1,15.540000000000001,,4,0.01258230209350586,D8F5,no_prior
36,16,10,True,41,1,23,and_pareto_resource_nmcts,4,6,truth_n4_46,2,22.285,,7,0.3547062873840332,27CD,no_prior
24,12,8,True,26,0,14,and_affine_nmcts,4,5,truth_n4_57,1,15.490000000000002,,4,0.011490106582641602,580D,no_prior
24,12,8,True,26,0,14,and_resource_nmcts,4,5,truth_n4_57,1,15.490000000000002,,4,0.012629032135009766,580D,no_prior
40,16,9,True,45,1,25,and_affine_nmcts,4,6,truth_n4_58,1,20.525000000000002,,7,0.026524066925048828,9A8D,no_prior
40,16,9,True,45,1,25,and_resource_nmcts,4,6,truth_n4_58,1,20.525000000000002,,7,0.028988122940063477,9A8D,no_prior
40,16,10,True,44,1,26,and_pareto_resource_nmcts,4,6,truth_n4_47,2,22.520000000000003,,6,0.3830749988555908,371E,no_prior
39,20,8,True,44,1,22,and_affine_nmcts,4,6,truth_n4_59,2,26.439999999999998,,6,0.05755305290222168,43B7,no_prior
24,12,7,True,28,0,16,and_pareto_resource_nmcts,4,5,truth_n4_56,1,15.540000000000001,,4,0.10825395584106445,D8F5,no_prior
26,12,13,True,35,1,21,and_pareto_resource_nmcts,4,6,truth_n4_48,2,17.775,,5,0.3941311836242676,F50B,no_prior
22,12,8,True,26,0,14,and_pareto_resource_nmcts,4,5,truth_n4_57,1,15.410000000000002,,4,0.10479331016540527,580D,no_prior
39,20,8,True,44,1,22,and_resource_nmcts,4,6,truth_n4_59,2,26.439999999999998,,6,0.06029701232910156,43B7,no_prior
34,16,9,True,39,1,21,and_affine_nmcts,4,6,truth_n4_60,2,22.155,,5,0.044928789138793945,CE9F,no_prior
32,12,8,True,33,1,19,and_affine_nmcts,4,6,truth_n4_61,1,15.964999999999998,,5,0.02663135528564453,B1F,no_prior
34,16,9,True,39,1,21,and_resource_nmcts,4,6,truth_n4_60,2,22.155,,5,0.0470428466796875,CE9F,no_prior
32,12,8,True,33,1,19,and_resource_nmcts,4,6,truth_n4_61,1,15.964999999999998,,5,0.02939605712890625,B1F,no_prior
29,12,8,True,31,0,19,and_pareto_resource_nmcts,4,5,truth_n4_55,1,15.815,,5,0.20098590850830078,5BE6,no_prior
32,16,7,True,35,1,17,and_affine_nmcts,4,6,truth_n4_62,2,21.975,,5,0.047695159912109375,BACF,no_prior
32,16,7,True,35,1,17,and_resource_nmcts,4,6,truth_n4_62,2,21.975,,5,0.05304598808288574,BACF,no_prior
39,16,8,True,46,1,28,and_affine_nmcts,4,6,truth_n4_63,2,22.53,,6,0.05011320114135742,759C,no_prior
40,16,9,True,45,1,25,and_pareto_resource_nmcts,4,6,truth_n4_58,1,20.525000000000002,,7,0.23963212966918945,9A8D,no_prior
39,16,8,True,46,1,28,and_resource_nmcts,4,6,truth_n4_63,2,22.53,,6,0.05322885513305664,759C,no_prior
45,20,10,True,51,1,29,and_pareto_resource_nmcts,4,6,truth_n4_53,2,26.855,,5,0.397921085357666,6142,no_prior
43,20,8,True,45,1,23,and_pareto_resource_nmcts,4,6,truth_n4_54,2,26.625,,7,0.40247416496276855,18C2,no_prior
32,12,8,True,33,1,19,and_pareto_resource_nmcts,4,6,truth_n4_61,1,15.964999999999998,,5,0.2515840530395508,B1F,no_prior
34,16,9,True,39,1,21,and_pareto_resource_nmcts,4,6,truth_n4_60,2,22.155,,5,0.3347001075744629,CE9F,no_prior
87,40,15,True,90,1,46,and_affine_nmcts,5,7,truth_n5_0,2,49.29,,12,0.193634033203125,89463E85,no_prior
87,40,15,True,90,1,46,and_resource_nmcts,5,7,truth_n5_0,2,49.29,,12,0.2062668800354004,89463E85,no_prior
39,20,8,True,44,1,22,and_pareto_resource_nmcts,4,6,truth_n4_59,2,26.439999999999998,,6,0.40386104583740234,43B7,no_prior
32,16,7,True,35,1,17,and_pareto_resource_nmcts,4,6,truth_n4_62,2,21.975,,5,0.3648819923400879,BACF,no_prior
93,40,12,True,93,1,45,and_affine_nmcts,5,7,truth_n5_1,2,49.565000000000005,,10,0.2675609588623047,1FF49B78,no_prior
39,16,8,True,46,1,28,and_pareto_resource_nmcts,4,6,truth_n4_63,2,22.53,,6,0.37562108039855957,759C,no_prior
93,40,12,True,93,1,45,and_resource_nmcts,5,7,truth_n5_1,2,49.565000000000005,,10,0.28287196159362793,1FF49B78,no_prior
121,60,17,True,128,1,62,and_affine_nmcts,5,7,truth_n5_2,2,71.38000000000001,,13,0.33011293411254883,F91E1D4C,no_prior
110,52,19,True,111,1,51,and_affine_nmcts,5,7,truth_n5_3,2,62.574999999999996,,16,0.30055809020996094,EC1B8CA1,no_prior
121,60,17,True,128,1,62,and_resource_nmcts,5,7,truth_n5_2,2,71.38000000000001,,13,0.37520599365234375,F91E1D4C,no_prior
110,52,19,True,111,1,51,and_resource_nmcts,5,7,truth_n5_3,2,62.574999999999996,,16,0.3384220600128174,EC1B8CA1,no_prior
106,52,18,True,110,1,52,and_affine_nmcts,5,7,truth_n5_4,2,62.410000000000004,,14,0.37101292610168457,60E7A113,no_prior
171,92,35,True,184,2,84,and_pareto_resource_nmcts,6,9,threshold3_n6,3,108.44000000000001,,16,4.107229948043823,FFFEFEE8FEE8E880,no_prior
95,44,14,True,95,1,45,and_affine_nmcts,5,7,truth_n5_5,2,53.675,,10,0.26621174812316895,142C3FE8,no_prior
106,52,18,True,110,1,52,and_resource_nmcts,5,7,truth_n5_4,2,62.410000000000004,,14,0.35449886322021484,60E7A113,no_prior
95,44,14,True,95,1,45,and_resource_nmcts,5,7,truth_n5_5,2,53.675,,10,0.27417969703674316,142C3FE8,no_prior
85,36,21,True,96,1,52,and_affine_nmcts,5,7,truth_n5_6,2,45.36,,9,0.24246907234191895,8D5288F1,no_prior
85,36,21,True,96,1,52,and_resource_nmcts,5,7,truth_n5_6,2,45.36,,9,0.2508249282836914,8D5288F1,no_prior
100,48,14,True,109,1,53,and_affine_nmcts,5,7,truth_n5_7,2,58.165,,12,0.2503039836883545,4B0DBB41,no_prior
72,44,14,True,84,0,40,and_resource_nmcts,5,6,truth_n5_7,3,54.54,,14,0.2634568214416504,4B0DBB41,no_prior
87,40,15,True,90,1,46,and_pareto_resource_nmcts,5,7,truth_n5_0,2,49.29,,12,1.511296033859253,89463E85,no_prior
101,48,21,True,111,1,55,and_affine_nmcts,5,7,truth_n5_8,2,58.254999999999995,,12,0.3772108554840088,D453DD32,no_prior
101,48,21,True,111,1,55,and_resource_nmcts,5,7,truth_n5_8,2,58.254999999999995,,12,0.3887176513671875,D453DD32,no_prior
67,32,15,True,78,1,44,and_affine_nmcts,5,7,truth_n5_9,2,40.29,,8,0.20995092391967773,A0EE89AE,no_prior
67,32,15,True,78,1,44,and_resource_nmcts,5,7,truth_n5_9,2,40.29,,8,0.21401190757751465,A0EE89AE,no_prior
78,40,15,True,85,1,41,and_affine_nmcts,5,7,truth_n5_10,2,48.80499999999999,,11,0.19985103607177734,9E574F7A,no_prior
93,40,12,True,93,1,45,and_pareto_resource_nmcts,5,7,truth_n5_1,2,49.565000000000005,,10,2.1443400382995605,1FF49B78,no_prior
78,40,15,True,85,1,41,and_resource_nmcts,5,7,truth_n5_10,2,48.80499999999999,,11,0.2470710277557373,9E574F7A,no_prior
87,44,15,True,91,1,43,and_affine_nmcts,5,7,truth_n5_11,2,53.275,,11,0.22571301460266113,E2ACF72F,no_prior
85,44,19,True,87,1,41,and_pareto_resource_nmcts,5,7,truth_n5_3,3,55.114999999999995,,12,2.290281057357788,EC1B8CA1,no_prior
85,36,21,True,96,1,52,and_pareto_resource_nmcts,5,7,truth_n5_6,2,45.36,,9,1.862734079360962,8D5288F1,no_prior
89,40,14,True,97,2,51,and_pareto_resource_nmcts,5,8,truth_n5_5,3,51.525,,16,2.036989212036133,142C3FE8,no_prior
87,44,15,True,91,1,43,and_resource_nmcts,5,7,truth_n5_11,2,53.275,,11,0.23152995109558105,E2ACF72F,no_prior
106,48,17,True,112,2,58,and_pareto_resource_nmcts,5,8,truth_n5_2,3,60.5,,20,2.6565136909484863,F91E1D4C,no_prior
84,40,14,True,89,1,41,and_pareto_resource_nmcts,5,7,truth_n5_7,2,49.105,,10,1.8385467529296875,4B0DBB41,no_prior
88,44,19,True,95,1,45,and_affine_nmcts,5,7,truth_n5_12,2,53.395,,10,0.2809638977050781,DC98D2C1,no_prior
73,32,12,True,75,1,39,and_affine_nmcts,5,7,truth_n5_13,2,40.435,,9,0.14148592948913574,5C941CF0,no_prior
88,44,19,True,95,1,45,and_resource_nmcts,5,7,truth_n5_12,2,53.395,,10,0.28848791122436523,DC98D2C1,no_prior
73,32,12,True,75,1,39,and_resource_nmcts,5,7,truth_n5_13,2,40.435,,9,0.19127988815307617,5C941CF0,no_prior
95,48,18,True,99,1,49,and_pareto_resource_nmcts,5,7,truth_n5_4,3,59.775,,16,2.6479601860046387,60E7A113,no_prior
99,48,13,True,106,1,54,and_affine_nmcts,5,7,truth_n5_14,2,58.089999999999996,,12,0.33164191246032715,93CD59BF,no_prior
67,32,15,True,78,1,44,and_pareto_resource_nmcts,5,7,truth_n5_9,2,40.29,,8,1.6388769149780273,A0EE89AE,no_prior
70,32,12,True,74,1,38,and_affine_nmcts,5,7,truth_n5_15,2,40.29,,7,0.28009796142578125,3139D32C,no_prior
