dataset,name,n,selected_k,policy,correct,lut_nodes,lut_edges,max_fanin,checkpoint_nodes,expanded_compute_calls,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,delta_T_vs_keep_all,delta_peak_ancilla_vs_keep_all,delta_score_vs_keep_all,source_manifest,abc_script,abc_binary,error
traditional,truth_n4_34,4,3,zero_checkpoint,True,3,2,3,0,10,64,131,141,77,1,4,6,80.125000,24,0,27.110000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_35,4,3,keep_all_bennett,True,3,2,3,3,6,40,75,77,37,3,4,8,52.525000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_35,4,3,fanout_checkpoint,True,3,2,3,0,10,64,119,121,57,1,3,6,77.145000,24,-1,24.620000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_35,4,3,zero_checkpoint,True,3,2,3,0,10,64,119,121,57,1,3,6,77.145000,24,-1,24.620000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_36,4,5,keep_all_bennett,True,1,0,4,1,2,56,103,103,47,1,2,6,66.135000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_36,4,5,fanout_checkpoint,True,1,0,4,0,2,56,103,103,47,1,2,6,66.135000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_36,4,5,zero_checkpoint,True,1,0,4,0,2,56,103,103,47,1,2,6,66.135000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_37,4,3,keep_all_bennett,True,3,2,3,3,6,56,105,111,55,3,4,8,70.415000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_37,4,3,fanout_checkpoint,True,3,2,3,0,10,96,179,189,93,1,3,6,112.925000,40,-1,42.510000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_37,4,3,zero_checkpoint,True,3,2,3,0,10,96,179,189,93,1,3,6,112.925000,40,-1,42.510000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_38,4,5,keep_all_bennett,True,1,0,4,1,2,64,111,113,49,1,3,6,76.625000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_38,4,5,fanout_checkpoint,True,1,0,4,0,2,64,111,113,49,1,3,6,76.625000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_38,4,5,zero_checkpoint,True,1,0,4,0,2,64,111,113,49,1,3,6,76.625000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_39,4,3,keep_all_bennett,True,5,4,3,5,10,56,111,113,57,5,6,10,74.705000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_39,4,3,fanout_checkpoint,True,5,4,3,0,26,120,239,243,123,1,5,6,144.435000,64,-1,69.730000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_39,4,3,zero_checkpoint,True,5,4,3,0,26,120,239,243,123,1,5,6,144.435000,64,-1,69.730000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_4,4,3,keep_all_bennett,True,4,3,3,4,8,72,139,143,71,4,5,9,90.415000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_4,4,3,fanout_checkpoint,True,4,3,3,0,18,112,227,239,127,1,4,6,133.935000,40,-1,43.520000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_4,4,3,zero_checkpoint,True,4,3,3,0,18,112,227,239,127,1,4,6,133.935000,40,-1,43.520000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_40,4,3,keep_all_bennett,True,3,2,3,3,6,64,115,119,55,3,4,8,78.935000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_40,4,3,fanout_checkpoint,True,3,2,3,0,10,112,201,207,95,1,4,6,132.095000,48,0,53.160000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_40,4,3,zero_checkpoint,True,3,2,3,0,10,112,201,207,95,1,4,6,132.095000,48,0,53.160000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_41,4,4,keep_all_bennett,True,1,0,4,1,2,64,107,109,45,1,3,6,76.365000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_41,4,4,fanout_checkpoint,True,1,0,4,0,2,64,107,109,45,1,3,6,76.365000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_41,4,4,zero_checkpoint,True,1,0,4,0,2,64,107,109,45,1,3,6,76.365000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_42,4,3,keep_all_bennett,True,3,2,3,3,6,48,93,95,47,3,4,8,61.615000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_42,4,3,fanout_checkpoint,True,3,2,3,0,10,80,155,157,77,1,3,6,95.325000,32,-1,33.710000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_42,4,3,zero_checkpoint,True,3,2,3,0,10,80,155,157,77,1,3,6,95.325000,32,-1,33.710000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_43,4,5,keep_all_bennett,True,1,0,4,1,2,56,97,97,41,1,2,6,65.745000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_43,4,5,fanout_checkpoint,True,1,0,4,0,2,56,97,97,41,1,2,6,65.745000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_43,4,5,zero_checkpoint,True,1,0,4,0,2,56,97,97,41,1,2,6,65.745000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_44,4,3,keep_all_bennett,True,3,2,3,3,6,72,135,141,69,3,4,8,88.205000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_44,4,3,fanout_checkpoint,True,3,2,3,0,10,128,239,249,121,1,4,6,150.505000,56,0,62.300000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_44,4,3,zero_checkpoint,True,3,2,3,0,10,128,239,249,121,1,4,6,150.505000,56,0,62.300000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_45,4,5,keep_all_bennett,True,1,0,4,1,2,40,73,73,33,1,2,6,48.345000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_45,4,5,fanout_checkpoint,True,1,0,4,0,2,40,73,73,33,1,2,6,48.345000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_45,4,5,zero_checkpoint,True,1,0,4,0,2,40,73,73,33,1,2,6,48.345000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_46,4,5,keep_all_bennett,True,1,0,4,1,2,88,151,153,65,1,3,6,102.985000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_46,4,5,fanout_checkpoint,True,1,0,4,0,2,88,151,153,65,1,3,6,102.985000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_46,4,5,zero_checkpoint,True,1,0,4,0,2,88,151,153,65,1,3,6,102.985000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_47,4,5,keep_all_bennett,True,1,0,4,1,2,72,129,129,57,1,3,6,85.665000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_47,4,5,fanout_checkpoint,True,1,0,4,0,2,72,129,129,57,1,3,6,85.665000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_47,4,5,zero_checkpoint,True,1,0,4,0,2,72,129,129,57,1,3,6,85.665000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_48,4,3,keep_all_bennett,True,4,3,3,4,8,40,83,91,51,4,5,9,55.195000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_48,4,3,fanout_checkpoint,True,4,3,3,0,14,64,137,151,87,1,5,6,82.615000,24,0,27.420000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_48,4,3,zero_checkpoint,True,4,3,3,0,14,64,137,151,87,1,5,6,82.615000,24,0,27.420000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_49,4,5,keep_all_bennett,True,1,0,4,1,2,48,87,87,39,1,2,6,57.175000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_49,4,5,fanout_checkpoint,True,1,0,4,0,2,48,87,87,39,1,2,6,57.175000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_49,4,5,zero_checkpoint,True,1,0,4,0,2,48,87,87,39,1,2,6,57.175000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_5,4,5,keep_all_bennett,True,1,0,4,1,2,48,87,89,41,1,3,6,59.225000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_5,4,5,fanout_checkpoint,True,1,0,4,0,2,48,87,89,41,1,3,6,59.225000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_5,4,5,zero_checkpoint,True,1,0,4,0,2,48,87,89,41,1,3,6,59.225000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_50,4,4,keep_all_bennett,True,1,0,4,1,2,64,115,117,53,1,2,6,74.885000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_50,4,4,fanout_checkpoint,True,1,0,4,0,2,64,115,117,53,1,2,6,74.885000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_50,4,4,zero_checkpoint,True,1,0,4,0,2,64,115,117,53,1,2,6,74.885000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_51,4,5,keep_all_bennett,True,1,0,4,1,2,40,69,69,29,1,2,6,48.085000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_51,4,5,fanout_checkpoint,True,1,0,4,0,2,40,69,69,29,1,2,6,48.085000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_51,4,5,zero_checkpoint,True,1,0,4,0,2,40,69,69,29,1,2,6,48.085000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_52,4,5,keep_all_bennett,True,1,0,4,1,2,56,105,105,49,1,2,6,66.265000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_52,4,5,fanout_checkpoint,True,1,0,4,0,2,56,105,105,49,1,2,6,66.265000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_52,4,5,zero_checkpoint,True,1,0,4,0,2,56,105,105,49,1,2,6,66.265000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_53,4,5,keep_all_bennett,True,1,0,4,1,2,96,165,165,69,1,3,6,111.765000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_53,4,5,fanout_checkpoint,True,1,0,4,0,2,96,165,165,69,1,3,6,111.765000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_53,4,5,zero_checkpoint,True,1,0,4,0,2,96,165,165,69,1,3,6,111.765000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_54,4,4,keep_all_bennett,True,1,0,4,1,2,80,137,137,57,1,3,6,94.105000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_54,4,4,fanout_checkpoint,True,1,0,4,0,2,80,137,137,57,1,3,6,94.105000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_54,4,4,zero_checkpoint,True,1,0,4,0,2,80,137,137,57,1,3,6,94.105000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_55,4,4,keep_all_bennett,True,1,0,4,1,2,72,125,125,53,1,2,6,83.405000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_55,4,4,fanout_checkpoint,True,1,0,4,0,2,72,125,125,53,1,2,6,83.405000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_55,4,4,zero_checkpoint,True,1,0,4,0,2,72,125,125,53,1,2,6,83.405000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_56,4,5,keep_all_bennett,True,1,0,4,1,2,40,73,75,35,1,2,6,48.395000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_56,4,5,fanout_checkpoint,True,1,0,4,0,2,40,73,75,35,1,2,6,48.395000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_56,4,5,zero_checkpoint,True,1,0,4,0,2,40,73,75,35,1,2,6,48.395000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_57,4,4,keep_all_bennett,True,1,0,4,1,2,40,75,77,37,1,2,6,48.525000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_57,4,4,fanout_checkpoint,True,1,0,4,0,2,40,75,77,37,1,2,6,48.525000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_57,4,4,zero_checkpoint,True,1,0,4,0,2,40,75,77,37,1,2,6,48.525000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_58,4,5,keep_all_bennett,True,1,0,4,1,2,64,113,115,51,1,2,6,74.755000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_58,4,5,fanout_checkpoint,True,1,0,4,0,2,64,113,115,51,1,2,6,74.755000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_58,4,5,zero_checkpoint,True,1,0,4,0,2,64,113,115,51,1,2,6,74.755000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_59,4,3,keep_all_bennett,True,3,2,3,3,6,72,129,131,59,3,4,8,87.715000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_59,4,3,fanout_checkpoint,True,3,2,3,0,10,128,227,229,101,1,4,6,149.525000,56,0,61.810000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_59,4,3,zero_checkpoint,True,3,2,3,0,10,128,227,229,101,1,4,6,149.525000,56,0,61.810000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_6,4,4,keep_all_bennett,True,1,0,4,1,2,64,113,113,49,1,2,6,74.705000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_6,4,4,fanout_checkpoint,True,1,0,4,0,2,64,113,113,49,1,2,6,74.705000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_6,4,4,zero_checkpoint,True,1,0,4,0,2,64,113,113,49,1,2,6,74.705000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_60,4,3,keep_all_bennett,True,3,2,3,3,6,80,145,149,69,3,4,8,96.725000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_60,4,3,fanout_checkpoint,True,3,2,3,0,10,128,235,241,113,1,4,6,150.145000,48,0,53.420000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_60,4,3,zero_checkpoint,True,3,2,3,0,10,128,235,241,113,1,4,6,150.145000,48,0,53.420000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_61,4,4,keep_all_bennett,True,1,0,4,1,2,80,135,137,57,1,2,6,92.025000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_61,4,4,fanout_checkpoint,True,1,0,4,0,2,80,135,137,57,1,2,6,92.025000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_61,4,4,zero_checkpoint,True,1,0,4,0,2,80,135,137,57,1,2,6,92.025000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_62,4,5,keep_all_bennett,True,1,0,4,1,2,56,97,99,43,1,3,6,67.795000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_62,4,5,fanout_checkpoint,True,1,0,4,0,2,56,97,99,43,1,3,6,67.795000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_62,4,5,zero_checkpoint,True,1,0,4,0,2,56,97,99,43,1,3,6,67.795000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_63,4,4,keep_all_bennett,True,1,0,4,1,2,56,101,101,45,1,3,6,68.005000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_63,4,4,fanout_checkpoint,True,1,0,4,0,2,56,101,101,45,1,3,6,68.005000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
traditional,truth_n4_63,4,4,zero_checkpoint,True,1,0,4,0,2,56,101,101,45,1,3,6,68.005000,0,0,0.000000,benchmark_exports/traditional_resource_external_seed42,strash; if -K 4,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
