CNOT,T,anf_terms,correct,depth,error,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,profile,profile_label,score,skipped,terms,time_s,truth_table_hex
146,220,33,True,198,,0,96,sshr_h,6,7,sweep_truth_n6_2,2,ancilla_tight,Ancilla-tight,245.77,,33,0.0334019660949707,B38A088CA65ED389
281,144,33,True,282,,1,120,and_mcts_factor,6,8,sweep_truth_n6_2,3,ancilla_tight,Ancilla-tight,184.67,,33,0.5585372447967529,B38A088CA65ED389
214,132,30,True,282,,0,150,and_cube_beam,6,7,sweep_truth_n6_3,4,ancilla_tight,Ancilla-tight,178.29,,30,0.05187201499938965,6B65A6A48B8148F6
124,156,30,True,166,,0,82,sshr_h,6,7,sweep_truth_n6_3,2,ancilla_tight,Ancilla-tight,180.27,,30,0.026401042938232422,6B65A6A48B8148F6
448,276,34,True,448,,0,172,and_direct_anf,6,7,sweep_truth_n6_4,3,ancilla_tight,Ancilla-tight,326.36000000000007,,34,0.000186920166015625,72FF5D2A386ECBE0
271,144,39,True,282,,1,130,and_affine_nmcts,6,8,sweep_truth_n6_1,3,ancilla_tight,Ancilla-tight,184.37,,30,0.9650068283081055,B74D0FB132E70629
281,144,33,True,282,,1,120,and_affine_nmcts,6,8,sweep_truth_n6_2,3,ancilla_tight,Ancilla-tight,184.67,,33,0.628331184387207,B38A088CA65ED389
264,136,30,True,264,,1,112,and_mcts_factor,6,8,sweep_truth_n6_3,2,ancilla_tight,Ancilla-tight,167.64000000000001,,30,0.4118468761444092,6B65A6A48B8148F6
142,200,34,True,188,,0,90,sshr_h,6,7,sweep_truth_n6_4,2,ancilla_tight,Ancilla-tight,225.4,,34,0.0355682373046875,72FF5D2A386ECBE0
372,228,30,True,372,,0,144,and_direct_anf,6,7,sweep_truth_n6_5,3,ancilla_tight,Ancilla-tight,273.9,,30,0.0001671314239501953,4737819096DA1DAC
246,152,34,True,294,,0,142,and_cube_beam,6,7,sweep_truth_n6_4,4,ancilla_tight,Ancilla-tight,199.67,,34,0.06265974044799805,72FF5D2A386ECBE0
108,48,18,True,109,,1,53,and_affine_nmcts,5,7,sweep_truth_n5_8,2,ancilla_tight,Ancilla-tight,70.485,,14,4.13037633895874,37F8A88B
246,128,30,True,251,,1,113,and_affine_nmcts,6,8,sweep_truth_n6_3,3,ancilla_tight,Ancilla-tight,166.73499999999999,,26,0.48849034309387207,6B65A6A48B8148F6
250,156,30,True,296,,0,140,and_cube_beam,6,7,sweep_truth_n6_5,4,ancilla_tight,Ancilla-tight,203.84,,30,0.05667519569396973,4737819096DA1DAC
142,212,30,True,194,,0,96,sshr_h,6,7,sweep_truth_n6_5,2,ancilla_tight,Ancilla-tight,237.55,,30,0.03794288635253906,4737819096DA1DAC
266,140,30,True,266,,1,112,and_mcts_factor,6,8,sweep_truth_n6_5,2,ancilla_tight,Ancilla-tight,171.75,,30,0.41414594650268555,4737819096DA1DAC
244,128,30,True,256,,1,120,and_affine_nmcts,6,8,sweep_truth_n6_5,3,ancilla_tight,Ancilla-tight,166.79999999999998,,26,0.4960618019104004,4737819096DA1DAC
309,156,34,True,309,,1,131,and_mcts_factor,6,8,sweep_truth_n6_4,2,ancilla_tight,Ancilla-tight,190.305,,34,0.8409430980682373,72FF5D2A386ECBE0
274,144,34,True,281,,1,127,and_affine_nmcts,6,8,sweep_truth_n6_4,3,ancilla_tight,Ancilla-tight,184.44500000000002,,29,0.9136357307434082,72FF5D2A386ECBE0
106,52,18,True,112,,1,52,and_affine_nmcts,5,7,sweep_truth_n5_5,2,ancilla_tight,Ancilla-tight,74.44,,11,5.365118980407715,822E8F3
84,40,15,True,90,,1,44,and_affine_nmcts,5,7,sweep_truth_n5_10,2,ancilla_tight,Ancilla-tight,61.15,,11,3.448559045791626,815EF6D1
87,40,18,True,96,,1,48,and_affine_nmcts,5,7,sweep_truth_n5_9,2,ancilla_tight,Ancilla-tight,61.39999999999999,,11,3.7272441387176514,3B8FAA18
106,52,13,True,106,,1,46,and_affine_nmcts,5,7,sweep_truth_n5_11,2,ancilla_tight,Ancilla-tight,74.28999999999999,,13,3.927452802658081,9A1DE644
