CNOT,T,anf_terms,budget,candidate_top_k,correct,depth,explicit_ancilla,gates,max_polarities,mcts_simulations,method,model,n,n_qubits,name,neural_mcts_simulations,peak_ancilla,score,skipped,terms,time_s,truth_table_hex,variant
26,12,13,top12_s12_n16,12,True,35,1,21,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_48,16,2,17.775,,5,0.06206679344177246,F50B,no_prior
19,8,7,top12_s12_n16,12,True,22,0,14,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_49,16,1,11.23,,6,0.025737285614013672,C374,no_prior
34,16,10,top12_s12_n16,12,True,41,1,23,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_50,16,1,20.205,,7,0.024647951126098633,562B,no_prior
34,16,10,top12_s12_n16,12,True,41,1,23,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_50,16,1,20.205,,7,0.03429412841796875,562B,no_prior
27,12,10,top12_s12_n16,12,True,31,0,19,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_44,16,1,15.735,,3,0.32391786575317383,571A,no_prior
23,12,4,top12_s12_n16,12,True,25,0,13,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_51,16,1,15.425,,3,0.01776409149169922,1A2A,no_prior
23,12,4,top12_s12_n16,12,True,25,0,13,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_51,16,1,15.425,,3,0.025482177734375,1A2A,no_prior
37,20,10,top12_s12_n16,12,True,41,0,21,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_52,16,1,24.305,,7,0.010809183120727539,17BE,no_prior
33,16,10,top12_s12_n16,12,True,37,1,21,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_52,16,1,20.085,,7,0.017988204956054688,17BE,no_prior
46,20,11,top12_s12_n16,12,True,55,1,33,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_42,16,2,26.994999999999997,,7,0.5127549171447754,B2B9,no_prior
45,20,10,top12_s12_n16,12,True,51,1,29,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_53,16,2,26.855,,5,0.04898190498352051,6142,no_prior
45,20,10,top12_s12_n16,12,True,51,1,29,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_53,16,2,26.855,,5,0.06391501426696777,6142,no_prior
19,8,7,top12_s12_n16,12,True,22,0,14,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_49,16,1,11.23,,6,0.24015116691589355,C374,no_prior
30,16,10,top12_s12_n16,12,True,35,0,19,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_52,16,1,19.915,,5,0.1520390510559082,17BE,no_prior
47,24,8,top12_s12_n16,12,True,47,1,21,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_54,16,2,30.794999999999998,,5,0.05365300178527832,18C2,no_prior
23,12,4,top12_s12_n16,12,True,25,0,13,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_51,16,1,15.425,,3,0.23311901092529297,1A2A,no_prior
24,12,10,top12_s12_n16,12,True,31,0,19,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_50,16,1,15.615,,5,0.27097582817077637,562B,no_prior
29,12,8,top12_s12_n16,12,True,31,0,19,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_55,16,1,15.815,,5,0.014723777770996094,5BE6,no_prior
43,20,8,top12_s12_n16,12,True,45,1,23,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_54,16,2,26.625,,7,0.07120895385742188,18C2,no_prior
29,12,8,top12_s12_n16,12,True,31,0,19,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_55,16,1,15.815,,5,0.0299680233001709,5BE6,no_prior
24,12,7,top12_s12_n16,12,True,28,0,16,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_56,16,1,15.540000000000001,,4,0.01076507568359375,D8F5,no_prior
36,16,10,top12_s12_n16,12,True,41,1,23,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_46,16,2,22.285,,7,0.47797703742980957,27CD,no_prior
24,12,7,top12_s12_n16,12,True,28,0,16,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_56,16,1,15.540000000000001,,4,0.016414165496826172,D8F5,no_prior
24,12,8,top12_s12_n16,12,True,26,0,14,8,12,and_affine_nmcts,no_prior,4,5,truth_n4_57,16,1,15.490000000000002,,4,0.01305389404296875,580D,no_prior
24,12,8,top12_s12_n16,12,True,26,0,14,8,12,and_resource_nmcts,no_prior,4,5,truth_n4_57,16,1,15.490000000000002,,4,0.015869855880737305,580D,no_prior
45,20,9,top12_s12_n16,12,True,49,1,27,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_58,16,1,24.805,,5,0.030624866485595703,9A8D,no_prior
26,12,13,top12_s12_n16,12,True,35,1,21,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_48,16,2,17.775,,5,0.4625673294067383,F50B,no_prior
45,20,9,top12_s12_n16,12,True,49,1,27,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_58,16,1,24.805,,5,0.04022073745727539,9A8D,no_prior
40,16,10,top12_s12_n16,12,True,44,1,26,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_47,16,2,22.520000000000003,,6,0.5279519557952881,371E,no_prior
24,12,7,top12_s12_n16,12,True,28,0,16,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_56,16,1,15.540000000000001,,4,0.14178895950317383,D8F5,no_prior
39,20,8,top12_s12_n16,12,True,44,1,22,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_59,16,2,26.439999999999998,,6,0.052509307861328125,43B7,no_prior
22,12,8,top12_s12_n16,12,True,26,0,14,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_57,16,1,15.410000000000002,,4,0.14065837860107422,580D,no_prior
39,20,8,top12_s12_n16,12,True,44,1,22,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_59,16,2,26.439999999999998,,6,0.06745314598083496,43B7,no_prior
34,16,9,top12_s12_n16,12,True,39,1,21,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_60,16,2,22.155,,5,0.041825056076049805,CE9F,no_prior
32,12,8,top12_s12_n16,12,True,33,1,19,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_61,16,1,15.964999999999998,,5,0.024753332138061523,B1F,no_prior
34,16,9,top12_s12_n16,12,True,39,1,21,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_60,16,2,22.155,,5,0.0563359260559082,CE9F,no_prior
32,12,8,top12_s12_n16,12,True,33,1,19,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_61,16,1,15.964999999999998,,5,0.03977084159851074,B1F,no_prior
32,16,7,top12_s12_n16,12,True,35,1,17,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_62,16,2,21.975,,5,0.05038785934448242,BACF,no_prior
29,12,8,top12_s12_n16,12,True,31,0,19,8,12,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_55,16,1,15.815,,5,0.3417322635650635,5BE6,no_prior
32,16,7,top12_s12_n16,12,True,35,1,17,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_62,16,2,21.975,,5,0.058905839920043945,BACF,no_prior
45,20,10,top12_s12_n16,12,True,51,1,29,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_53,16,2,26.855,,5,0.500960111618042,6142,no_prior
39,16,8,top12_s12_n16,12,True,46,1,28,8,12,and_affine_nmcts,no_prior,4,6,truth_n4_63,16,2,22.53,,6,0.046994924545288086,759C,no_prior
40,16,9,top12_s12_n16,12,True,45,1,25,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_58,16,1,20.525000000000002,,7,0.36583399772644043,9A8D,no_prior
39,16,8,top12_s12_n16,12,True,46,1,28,8,12,and_resource_nmcts,no_prior,4,6,truth_n4_63,16,2,22.53,,6,0.06473302841186523,759C,no_prior
43,20,8,top12_s12_n16,12,True,45,1,23,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_54,16,2,26.625,,7,0.5370311737060547,18C2,no_prior
32,12,8,top12_s12_n16,12,True,33,1,19,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_61,16,1,15.964999999999998,,5,0.36319494247436523,B1F,no_prior
34,16,9,top12_s12_n16,12,True,39,1,21,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_60,16,2,22.155,,5,0.4171159267425537,CE9F,no_prior
87,40,15,top12_s12_n16,12,True,90,1,46,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_0,16,2,49.29,,12,0.2048659324645996,89463E85,no_prior
39,20,8,top12_s12_n16,12,True,44,1,22,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_59,16,2,26.439999999999998,,6,0.510930061340332,43B7,no_prior
87,40,15,top12_s12_n16,12,True,90,1,46,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_0,16,2,49.29,,12,0.25667500495910645,89463E85,no_prior
32,16,7,top12_s12_n16,12,True,35,1,17,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_62,16,2,21.975,,5,0.42690110206604004,BACF,no_prior
93,40,12,top12_s12_n16,12,True,93,1,45,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_1,16,2,49.565000000000005,,10,0.25159192085266113,1FF49B78,no_prior
93,40,12,top12_s12_n16,12,True,93,1,45,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_1,16,2,49.565000000000005,,10,0.29096102714538574,1FF49B78,no_prior
171,92,15,top12_s12_n16,12,True,171,2,71,8,12,and_pareto_resource_nmcts,no_prior,6,9,majority_n6,16,3,108.115,,15,5.8317036628723145,FEE8E880E8808000,no_prior
39,16,8,top12_s12_n16,12,True,46,1,28,8,12,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_63,16,2,22.53,,6,0.5099451541900635,759C,no_prior
121,60,17,top12_s12_n16,12,True,128,1,62,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_2,16,2,71.38000000000001,,13,0.27315592765808105,F91E1D4C,no_prior
121,60,17,top12_s12_n16,12,True,128,1,62,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_2,16,2,71.38000000000001,,13,0.3770740032196045,F91E1D4C,no_prior
113,52,19,top12_s12_n16,12,True,124,1,64,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_3,16,2,63.02,,13,0.25480079650878906,EC1B8CA1,no_prior
113,52,19,top12_s12_n16,12,True,124,1,64,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_3,16,2,63.02,,13,0.3425898551940918,EC1B8CA1,no_prior
106,52,18,top12_s12_n16,12,True,110,1,52,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_4,16,2,62.410000000000004,,14,0.3286421298980713,60E7A113,no_prior
106,52,18,top12_s12_n16,12,True,110,1,52,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_4,16,2,62.410000000000004,,14,0.35843896865844727,60E7A113,no_prior
95,44,14,top12_s12_n16,12,True,95,1,45,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_5,16,2,53.675,,10,0.22039127349853516,142C3FE8,no_prior
85,36,21,top12_s12_n16,12,True,96,1,52,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_6,16,2,45.36,,9,0.22658729553222656,8D5288F1,no_prior
95,44,14,top12_s12_n16,12,True,95,1,45,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_5,16,2,53.675,,10,0.31836795806884766,142C3FE8,no_prior
85,36,21,top12_s12_n16,12,True,96,1,52,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_6,16,2,45.36,,9,0.2693049907684326,8D5288F1,no_prior
171,92,35,top12_s12_n16,12,True,184,2,84,8,12,and_pareto_resource_nmcts,no_prior,6,9,threshold3_n6,16,3,108.44000000000001,,16,6.500697135925293,FFFEFEE8FEE8E880,no_prior
105,48,14,top12_s12_n16,12,True,112,1,56,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_7,16,2,58.440000000000005,,11,0.22420907020568848,4B0DBB41,no_prior
94,44,14,top12_s12_n16,12,True,95,1,43,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_7,16,3,55.614999999999995,,14,0.28188586235046387,4B0DBB41,no_prior
101,48,21,top12_s12_n16,12,True,111,1,55,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_8,16,2,58.254999999999995,,12,0.339526891708374,D453DD32,no_prior
101,48,21,top12_s12_n16,12,True,111,1,55,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_8,16,2,58.254999999999995,,12,0.42873597145080566,D453DD32,no_prior
76,40,15,top12_s12_n16,12,True,82,1,40,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_0,16,2,48.669999999999995,,12,1.9068760871887207,89463E85,no_prior
67,32,15,top12_s12_n16,12,True,78,1,44,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_9,16,2,40.29,,8,0.2276599407196045,A0EE89AE,no_prior
67,32,15,top12_s12_n16,12,True,78,1,44,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_9,16,2,40.29,,8,0.29067420959472656,A0EE89AE,no_prior
78,40,15,top12_s12_n16,12,True,85,1,41,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_10,16,2,48.80499999999999,,11,0.21394896507263184,9E574F7A,no_prior
70,36,15,top12_s12_n16,12,True,77,1,39,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_10,16,2,44.345,,11,0.24117803573608398,9E574F7A,no_prior
93,40,12,top12_s12_n16,12,True,93,1,45,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_1,16,2,49.565000000000005,,10,2.5951619148254395,1FF49B78,no_prior
91,44,15,top12_s12_n16,12,True,95,1,45,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_11,16,2,53.515,,11,0.23972702026367188,E2ACF72F,no_prior
91,44,15,top12_s12_n16,12,True,95,1,45,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_11,16,2,53.515,,11,0.2930629253387451,E2ACF72F,no_prior
85,44,19,top12_s12_n16,12,True,87,1,41,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_3,16,3,55.114999999999995,,12,2.8962998390197754,EC1B8CA1,no_prior
85,36,21,top12_s12_n16,12,True,96,1,52,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_6,16,2,45.36,,9,2.2872071266174316,8D5288F1,no_prior
89,40,14,top12_s12_n16,12,True,97,2,51,8,12,and_pareto_resource_nmcts,no_prior,5,8,truth_n5_5,16,3,51.525,,16,2.678321123123169,142C3FE8,no_prior
101,44,19,top12_s12_n16,12,True,109,1,57,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_12,16,2,54.245,,12,0.3075902462005615,DC98D2C1,no_prior
73,32,12,top12_s12_n16,12,True,75,1,39,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_13,16,2,40.435,,9,0.13071727752685547,5C941CF0,no_prior
80,40,14,top12_s12_n16,12,True,83,1,37,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_7,16,2,48.815,,10,2.606462001800537,4B0DBB41,no_prior
106,48,17,top12_s12_n16,12,True,112,2,58,8,12,and_pareto_resource_nmcts,no_prior,5,8,truth_n5_2,16,3,60.5,,20,3.578590154647827,F91E1D4C,no_prior
101,44,19,top12_s12_n16,12,True,109,1,57,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_12,16,2,54.245,,12,0.5984649658203125,DC98D2C1,no_prior
73,32,12,top12_s12_n16,12,True,75,1,39,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_13,16,2,40.435,,9,0.19286823272705078,5C941CF0,no_prior
92,44,18,top12_s12_n16,12,True,98,1,50,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_4,16,3,55.65,,16,3.351732015609741,60E7A113,no_prior
99,48,13,top12_s12_n16,12,True,106,1,54,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_14,16,2,58.089999999999996,,12,0.32521986961364746,93CD59BF,no_prior
67,32,15,top12_s12_n16,12,True,78,1,44,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_9,16,2,40.29,,8,2.1426658630371094,A0EE89AE,no_prior
70,32,12,top12_s12_n16,12,True,74,1,38,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_15,16,2,40.29,,7,0.24478888511657715,3139D32C,no_prior
99,48,13,top12_s12_n16,12,True,106,1,54,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_14,16,2,58.089999999999996,,12,0.3917381763458252,93CD59BF,no_prior
83,36,17,top12_s12_n16,12,True,89,2,47,8,12,and_affine_nmcts,no_prior,5,8,truth_n5_16,16,3,47.125,,9,0.25136423110961914,B45ED1F0,no_prior
70,32,12,top12_s12_n16,12,True,74,1,38,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_15,16,2,40.29,,7,0.302257776260376,3139D32C,no_prior
83,36,17,top12_s12_n16,12,True,89,2,47,8,12,and_resource_nmcts,no_prior,5,8,truth_n5_16,16,3,47.125,,9,0.31327295303344727,B45ED1F0,no_prior
90,40,12,top12_s12_n16,12,True,94,1,48,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_17,16,2,49.489999999999995,,11,0.20640015602111816,11CE5DD2,no_prior
90,40,12,top12_s12_n16,12,True,94,1,48,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_17,16,2,49.489999999999995,,11,0.26780200004577637,11CE5DD2,no_prior
70,36,15,top12_s12_n16,12,True,77,1,39,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_10,16,2,44.345,,11,2.2278311252593994,9E574F7A,no_prior
71,36,10,top12_s12_n16,12,True,72,1,32,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_18,16,2,44.24,,10,0.23558306694030762,BBB2599,no_prior
71,36,10,top12_s12_n16,12,True,72,1,32,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_18,16,2,44.24,,10,0.2531321048736572,BBB2599,no_prior
80,36,15,top12_s12_n16,12,True,84,1,44,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_19,16,2,44.9,,10,0.18883609771728516,A9488D99,no_prior
92,44,21,top12_s12_n16,12,True,103,2,55,8,12,and_pareto_resource_nmcts,no_prior,5,8,truth_n5_8,16,3,55.775,,18,3.7844460010528564,D453DD32,no_prior
80,36,15,top12_s12_n16,12,True,84,1,44,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_19,16,2,44.9,,10,0.20779204368591309,A9488D99,no_prior
81,40,15,top12_s12_n16,12,True,90,1,48,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_11,16,2,49.07,,16,2.3092072010040283,E2ACF72F,no_prior
73,32,12,top12_s12_n16,12,True,75,1,39,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_13,16,2,40.435,,9,1.9881701469421387,5C941CF0,no_prior
87,44,18,top12_s12_n16,12,True,90,1,42,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_20,16,2,53.25,,12,0.29393625259399414,3A578A8E,no_prior
87,44,18,top12_s12_n16,12,True,90,1,42,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_20,16,2,53.25,,12,0.3566281795501709,3A578A8E,no_prior
61,28,13,top12_s12_n16,12,True,70,1,38,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_21,16,2,35.870000000000005,,10,0.1405479907989502,C5E7CE8A,no_prior
61,28,13,top12_s12_n16,12,True,70,1,38,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_21,16,2,35.870000000000005,,10,0.17581510543823242,C5E7CE8A,no_prior
88,44,19,top12_s12_n16,12,True,95,1,45,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_12,16,2,53.395,,10,2.8614418506622314,DC98D2C1,no_prior
101,44,18,top12_s12_n16,12,True,105,1,53,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_22,16,2,54.145,,12,0.23497700691223145,4A15544D,no_prior
87,44,18,top12_s12_n16,12,True,96,1,48,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_22,16,2,53.39999999999999,,14,0.31688499450683594,4A15544D,no_prior
70,32,12,top12_s12_n16,12,True,74,1,38,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_15,16,2,40.29,,7,2.5521609783172607,3139D32C,no_prior
66,36,12,top12_s12_n16,12,True,74,1,38,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_17,16,3,46.13,,12,2.080796003341675,11CE5DD2,no_prior
102,52,15,top12_s12_n16,12,True,104,1,46,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_23,16,2,62.1,,13,0.24368500709533691,FC377A4C,no_prior
87,44,13,top12_s12_n16,12,True,97,1,51,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_14,16,3,55.44499999999999,,15,2.9255199432373047,93CD59BF,no_prior
71,32,10,top12_s12_n16,12,True,75,1,39,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_18,16,2,40.355000000000004,,12,1.9380781650543213,BBB2599,no_prior
94,48,15,top12_s12_n16,12,True,96,1,44,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_23,16,2,57.63999999999999,,13,0.3325228691101074,FC377A4C,no_prior
88,40,18,top12_s12_n16,12,True,94,1,48,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_24,16,2,49.41,,9,0.24754714965820312,146D3F31,no_prior
83,36,17,top12_s12_n16,12,True,89,2,47,8,12,and_pareto_resource_nmcts,no_prior,5,8,truth_n5_16,16,3,47.125,,9,2.752601146697998,B45ED1F0,no_prior
88,40,18,top12_s12_n16,12,True,94,1,48,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_24,16,2,49.41,,9,0.33333683013916016,146D3F31,no_prior
66,32,15,top12_s12_n16,12,True,70,2,36,8,12,and_pareto_resource_nmcts,no_prior,5,8,truth_n5_19,16,3,42.05,,12,1.8088030815124512,A9488D99,no_prior
80,32,13,top12_s12_n16,12,True,85,1,45,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_25,16,3,42.925000000000004,,11,0.16329216957092285,DAF61A26,no_prior
80,32,13,top12_s12_n16,12,True,85,1,45,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_25,16,3,42.925000000000004,,11,0.2223198413848877,DAF61A26,no_prior
60,28,13,top12_s12_n16,12,True,68,1,36,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_21,16,2,35.78,,8,1.4771318435668945,C5E7CE8A,no_prior
107,48,14,top12_s12_n16,12,True,109,1,53,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_26,16,2,58.445,,12,0.3647441864013672,3B982EF8,no_prior
100,48,21,top12_s12_n16,12,True,109,1,53,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_27,16,2,58.165,,12,0.24774885177612305,DDD1DFB2,no_prior
96,48,21,top12_s12_n16,12,True,101,1,47,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_27,16,2,57.825,,13,0.310621976852417,DDD1DFB2,no_prior
107,48,14,top12_s12_n16,12,True,109,1,53,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_26,16,2,58.445,,12,0.5829598903656006,3B982EF8,no_prior
106,44,14,top12_s12_n16,12,True,110,1,56,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_28,16,2,54.45,,13,0.2724931240081787,19DB3AD0,no_prior
106,44,14,top12_s12_n16,12,True,110,1,56,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_28,16,2,54.45,,13,0.3185899257659912,19DB3AD0,no_prior
90,40,14,top12_s12_n16,12,True,101,1,55,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_29,16,2,49.665,,11,0.2237110137939453,614FF3D7,no_prior
90,40,14,top12_s12_n16,12,True,101,1,55,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_29,16,2,49.665,,11,0.3245880603790283,614FF3D7,no_prior
83,40,18,top12_s12_n16,12,True,88,1,44,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_20,16,2,49.08,,13,2.8371450901031494,3A578A8E,no_prior
76,32,18,top12_s12_n16,12,True,79,1,41,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_30,16,2,40.635,,10,0.30536699295043945,47294739,no_prior
76,32,18,top12_s12_n16,12,True,79,1,41,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_30,16,2,40.635,,10,0.35295581817626953,47294739,no_prior
70,32,13,top12_s12_n16,12,True,78,1,40,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_25,16,2,40.37,,11,1.816706895828247,DAF61A26,no_prior
75,36,20,top12_s12_n16,12,True,83,1,43,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_31,16,2,44.675,,11,0.17889404296875,7412B293,no_prior
75,36,20,top12_s12_n16,12,True,83,1,43,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_31,16,2,44.675,,11,0.22055292129516602,7412B293,no_prior
86,44,15,top12_s12_n16,12,True,90,1,42,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_23,16,2,53.21,,13,2.530712842941284,FC377A4C,no_prior
84,40,18,top12_s12_n16,12,True,90,1,46,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_22,16,2,49.17,,14,3.069873094558716,4A15544D,no_prior
90,40,15,top12_s12_n16,12,True,95,1,49,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_32,16,2,49.515,,11,0.2546517848968506,A2BC372F,no_prior
90,40,15,top12_s12_n16,12,True,95,1,49,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_32,16,2,49.515,,11,0.2907531261444092,A2BC372F,no_prior
88,40,18,top12_s12_n16,12,True,94,1,48,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_24,16,2,49.41,,9,2.5847649574279785,146D3F31,no_prior
106,48,19,top12_s12_n16,12,True,112,1,56,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_33,16,2,58.480000000000004,,11,0.26047396659851074,D58842DE,no_prior
92,44,19,top12_s12_n16,12,True,98,1,48,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_33,16,2,53.629999999999995,,13,0.3599412441253662,D58842DE,no_prior
98,44,18,top12_s12_n16,12,True,102,1,52,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_34,16,2,53.970000000000006,,13,0.23988604545593262,5D65A441,no_prior
98,44,18,top12_s12_n16,12,True,102,1,52,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_34,16,2,53.970000000000006,,13,0.2992370128631592,5D65A441,no_prior
89,44,21,top12_s12_n16,12,True,94,1,46,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_27,16,2,53.43,,13,2.6714649200439453,DDD1DFB2,no_prior
107,48,14,top12_s12_n16,12,True,109,1,53,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_26,16,2,58.445,,12,3.071621894836426,3B982EF8,no_prior
93,40,20,top12_s12_n16,12,True,101,1,53,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_35,16,2,49.765,,10,0.21391582489013672,29A3B2E9,no_prior
90,40,14,top12_s12_n16,12,True,101,1,55,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_29,16,2,49.665,,11,2.440880298614502,614FF3D7,no_prior
93,40,20,top12_s12_n16,12,True,101,1,53,8,12,and_resource_nmcts,no_prior,5,7,truth_n5_35,16,2,49.765,,10,0.2893178462982178,29A3B2E9,no_prior
106,44,14,top12_s12_n16,12,True,110,1,56,8,12,and_pareto_resource_nmcts,no_prior,5,7,truth_n5_28,16,2,54.45,,13,2.802182912826538,19DB3AD0,no_prior
51,24,10,top12_s12_n16,12,True,58,1,30,8,12,and_affine_nmcts,no_prior,5,7,truth_n5_37,16,1,29.21,,8,0.03808879852294922,5AF30553,no_prior
