name,n,portfolio,selected_method,selected_score,selected_T,selected_CNOT,selected_depth,selected_peak_ancilla,selected_time_s,portfolio_run_all_time_s,revkit_lower_score,revkit_non_clifford_rz,revkit_total_rz,break_even_rz_score,break_even_impossible,revkit_score_rz0,relative_rz0,wins_rz0,revkit_score_rz0.25,relative_rz0.25,wins_rz0.25,revkit_score_rz0.5,relative_rz0.5,wins_rz0.5,revkit_score_rz0.75,relative_rz0.75,wins_rz0.75,revkit_score_rz1,relative_rz1,wins_rz1,revkit_score_rz1.5,relative_rz1.5,wins_rz1.5,revkit_score_rz2,relative_rz2,wins_rz2,revkit_score_rz4,relative_rz4,wins_rz4,revkit_score_rz10,relative_rz10,wins_rz10
truth_n4_5,4,traditional_baseline_family,and_esop_milp,30.51,24.0,40.0,46.0,2.0,0.1694488525390625,0.17206239700317383,2.6999999999999997,31.0,31.0,0.8970967741935485,0,2.6999999999999997,10.300000000000002,0,10.45,1.919617224880383,0,18.2,0.6763736263736265,0,25.95,0.17572254335260123,0,33.7,-0.09465875370919884,1,49.2,-0.3798780487804878,1,64.7,-0.5284389489953631,1,126.7,-0.7591949486977111,1,312.7,-0.9024304445155101,1
truth_n4_5,4,all_internal_score_portfolio,and_affine_nmcts,22.21,16.0,36.0,38.0,2.0,0.4589412212371826,2.0389816761016846,2.6999999999999997,31.0,31.0,0.6293548387096775,0,2.6999999999999997,7.225925925925927,0,10.45,1.1253588516746413,0,18.2,0.22032967032967044,0,25.95,-0.14412331406551054,1,33.7,-0.3409495548961425,1,49.2,-0.5485772357723577,1,64.7,-0.6567233384853168,1,126.7,-0.8247040252565115,1,312.7,-0.9289734569875281,1
truth_n4_50,4,resource_nmcts_family,and_pareto_resource_nmcts,15.615,12.0,24.0,31.0,1.0,0.5546350479125977,0.6249082088470459,5.9,16.0,21.0,0.6071875,0,5.9,1.6466101694915254,0,9.9,0.5772727272727273,0,13.9,0.12338129496402876,0,17.9,-0.1276536312849161,1,21.9,-0.286986301369863,1,29.9,-0.4777591973244147,1,37.9,-0.5879947229551451,1,69.9,-0.7766094420600859,1,165.9,-0.905877034358047,1
truth_n4_50,4,traditional_baseline_family,sshr_h,23.645,20.0,25.0,33.0,1.0,0.0003268718719482422,0.0808255672454834,5.9,16.0,21.0,1.1090624999999998,0,5.9,3.0076271186440673,0,9.9,1.3883838383838383,0,13.9,0.7010791366906474,0,17.9,0.3209497206703911,0,21.9,0.07968036529680371,0,29.9,-0.2091973244147157,1,37.9,-0.37612137203166224,1,69.9,-0.6617310443490702,1,165.9,-0.8574743821579264,1
truth_n4_50,4,all_internal_score_portfolio,and_affine_nmcts,15.615,12.0,24.0,31.0,1.0,0.19876909255981445,0.9082558155059814,5.9,16.0,21.0,0.6071875,0,5.9,1.6466101694915254,0,9.9,0.5772727272727273,0,13.9,0.12338129496402876,0,17.9,-0.1276536312849161,1,21.9,-0.286986301369863,1,29.9,-0.4777591973244147,1,37.9,-0.5879947229551451,1,69.9,-0.7766094420600859,1,165.9,-0.905877034358047,1
truth_n4_51,4,resource_nmcts_family,and_pareto_resource_nmcts,15.425,12.0,23.0,25.0,1.0,0.7720599174499512,0.8134868144989014,5.735,15.0,19.0,0.6460000000000001,0,5.735,1.6896251089799479,0,9.485,0.6262519768054825,0,13.235,0.16547034378541756,0,16.985,-0.09184574624668818,1,20.735,-0.2560887388473595,1,28.235,-0.45369222596068703,1,35.735,-0.56835035679306,1,65.735,-0.7653457062447707,1,155.735,-0.9009535428773235,1
truth_n4_51,4,traditional_baseline_family,and_cube_beam,19.644999999999996,16.0,27.0,29.0,1.0,0.0012407302856445312,0.08594298362731934,5.735,15.0,19.0,0.9273333333333331,0,5.735,2.4254577157802957,0,9.485,1.071164997364259,0,13.235,0.484321873819418,0,16.985,0.15660877244627594,0,20.735,-0.05256812153363894,1,28.235,-0.30423233575349756,1,35.735,-0.4502588498670772,1,65.735,-0.7011485510002282,1,155.735,-0.8738562301345235,1
truth_n4_51,4,all_internal_score_portfolio,and_affine_nmcts,15.425,12.0,23.0,25.0,1.0,0.16894102096557617,1.0699167251586914,5.735,15.0,19.0,0.6460000000000001,0,5.735,1.6896251089799479,0,9.485,0.6262519768054825,0,13.235,0.16547034378541756,0,16.985,-0.09184574624668818,1,20.735,-0.2560887388473595,1,28.235,-0.45369222596068703,1,35.735,-0.56835035679306,1,65.735,-0.7653457062447707,1,155.735,-0.9009535428773235,1
truth_n4_52,4,resource_nmcts_family,and_pareto_resource_nmcts,19.915,16.0,30.0,35.0,1.0,0.1927051544189453,0.21999597549438477,5.6899999999999995,15.0,19.0,0.9483333333333334,0,5.6899999999999995,2.5,0,9.44,1.1096398305084747,0,13.19,0.5098559514783927,0,16.939999999999998,0.1756198347107439,0,20.689999999999998,-0.03745770903818263,1,28.189999999999998,-0.293543809861653,1,35.69,-0.4420005603810591,1,65.69,-0.696833612421982,1,155.69,-0.872085554627786,1
truth_n4_52,4,traditional_baseline_family,and_esop_milp,24.259999999999998,20.0,34.0,44.0,1.0,0.05925297737121582,0.06233382225036621,5.6899999999999995,15.0,19.0,1.238,0,5.6899999999999995,3.2636203866432343,0,9.44,1.569915254237288,0,13.19,0.8392721758908263,0,16.939999999999998,0.4321133412042504,0,20.689999999999998,0.17254712421459645,0,28.189999999999998,-0.13941113870166727,1,35.69,-0.3202577752871953,1,65.69,-0.630689602679251,1,155.69,-0.844177532275676,1
truth_n4_52,4,all_internal_score_portfolio,and_affine_nmcts,19.915,16.0,30.0,35.0,1.0,0.09764504432678223,0.3821115493774414,5.6899999999999995,15.0,19.0,0.9483333333333334,0,5.6899999999999995,2.5,0,9.44,1.1096398305084747,0,13.19,0.5098559514783927,0,16.939999999999998,0.1756198347107439,0,20.689999999999998,-0.03745770903818263,1,28.189999999999998,-0.293543809861653,1,35.69,-0.4420005603810591,1,65.69,-0.696833612421982,1,155.69,-0.872085554627786,1
truth_n4_53,4,resource_nmcts_family,and_pareto_resource_nmcts,26.855,20.0,45.0,51.0,2.0,1.2956950664520264,1.3956921100616455,2.6999999999999997,31.0,31.0,0.7791935483870968,0,2.6999999999999997,8.946296296296298,0,10.45,1.5698564593301438,0,18.2,0.47554945054945064,0,25.95,0.03487475915221584,0,33.7,-0.2031157270029674,1,49.2,-0.45416666666666666,1,64.7,-0.5849304482225657,1,126.7,-0.7880426203630623,1,312.7,-0.9141189638631275,1
truth_n4_53,4,traditional_baseline_family,and_esop_milp,30.675,24.0,41.0,51.0,2.0,0.16718006134033203,0.16817331314086914,2.6999999999999997,31.0,31.0,0.9024193548387097,0,2.6999999999999997,10.361111111111112,0,10.45,1.9354066985645935,0,18.2,0.6854395604395606,0,25.95,0.18208092485549138,0,33.7,-0.08976261127596445,1,49.2,-0.37652439024390244,1,64.7,-0.5258887171561052,1,126.7,-0.7578926598263616,1,312.7,-0.9019027822193796,1
truth_n4_53,4,all_internal_score_portfolio,and_affine_nmcts,26.855,20.0,45.0,51.0,2.0,0.49106502532958984,2.065317392349243,2.6999999999999997,31.0,31.0,0.7791935483870968,0,2.6999999999999997,8.946296296296298,0,10.45,1.5698564593301438,0,18.2,0.47554945054945064,0,25.95,0.03487475915221584,0,33.7,-0.2031157270029674,1,49.2,-0.45416666666666666,1,64.7,-0.5849304482225657,1,126.7,-0.7880426203630623,1,312.7,-0.9141189638631275,1
truth_n4_54,4,resource_nmcts_family,and_fprm_polarity_archive,26.625,20.0,43.0,45.0,2.0,0.013684988021850586,1.5350987911224365,2.6999999999999997,31.0,31.0,0.7717741935483872,0,2.6999999999999997,8.861111111111112,0,10.45,1.5478468899521534,0,18.2,0.462912087912088,0,25.95,0.026011560693641647,0,33.7,-0.20994065281899116,1,49.2,-0.45884146341463417,1,64.7,-0.5884853168469861,1,126.7,-0.7898579321231255,1,312.7,-0.9148544931244004,1
truth_n4_54,4,traditional_baseline_family,and_esop_milp,35.0,28.0,47.0,56.0,2.0,0.12589502334594727,0.12916827201843262,2.6999999999999997,31.0,31.0,1.0419354838709676,0,2.6999999999999997,11.962962962962964,0,10.45,2.349282296650718,0,18.2,0.9230769230769231,0,25.95,0.348747591522158,0,33.7,0.03857566765578626,0,49.2,-0.2886178861788618,1,64.7,-0.4590417310664606,1,126.7,-0.7237569060773481,1,312.7,-0.8880716341541414,1
truth_n4_54,4,all_internal_score_portfolio,and_fprm_polarity_archive,26.625,20.0,43.0,45.0,2.0,0.013684988021850586,2.2253339290618896,2.6999999999999997,31.0,31.0,0.7717741935483872,0,2.6999999999999997,8.861111111111112,0,10.45,1.5478468899521534,0,18.2,0.462912087912088,0,25.95,0.026011560693641647,0,33.7,-0.20994065281899116,1,49.2,-0.45884146341463417,1,64.7,-0.5884853168469861,1,126.7,-0.7898579321231255,1,312.7,-0.9148544931244004,1
truth_n4_55,4,resource_nmcts_family,and_pareto_resource_nmcts,15.815,12.0,29.0,31.0,1.0,0.70064377784729,0.963188886642456,5.819999999999999,15.0,19.0,0.6663333333333334,0,5.819999999999999,1.7173539518900347,0,9.57,0.6525600835945663,0,13.32,0.18731231231231224,0,17.07,-0.07352079671939078,1,20.82,-0.24039385206532185,1,28.32,-0.44156073446327687,1,35.82,-0.5584868788386377,1,65.82,-0.7597234883014281,1,155.82,-0.8985046848928251,1
truth_n4_55,4,traditional_baseline_family,sshr_h,28.375,24.0,37.0,45.0,1.0,0.0003788471221923828,0.2359161376953125,5.819999999999999,15.0,19.0,1.5036666666666667,0,5.819999999999999,3.8754295532646053,0,9.57,1.9649947753396029,0,13.32,1.1302552552552552,0,17.07,0.662272993555946,0,20.82,0.3628722382324688,0,28.32,0.001942090395480216,0,35.82,-0.20784477945281965,1,65.82,-0.5689000303859009,1,155.82,-0.81789885765627,1
truth_n4_55,4,all_internal_score_portfolio,and_affine_nmcts,15.815,12.0,29.0,31.0,1.0,0.10707592964172363,1.31522798538208,5.819999999999999,15.0,19.0,0.6663333333333334,0,5.819999999999999,1.7173539518900347,0,9.57,0.6525600835945663,0,13.32,0.18731231231231224,0,17.07,-0.07352079671939078,1,20.82,-0.24039385206532185,1,28.32,-0.44156073446327687,1,35.82,-0.5584868788386377,1,65.82,-0.7597234883014281,1,155.82,-0.8985046848928251,1
truth_n4_56,4,resource_nmcts_family,and_pareto_resource_nmcts,15.540000000000001,12.0,24.0,28.0,1.0,0.15769076347351074,0.188490629196167,5.74,15.0,19.0,0.6533333333333334,0,5.74,1.7073170731707317,0,9.49,0.6375131717597472,0,13.24,0.1737160120845922,0,16.990000000000002,-0.08534432018834615,1,20.740000000000002,-0.25072324011571845,1,28.240000000000002,-0.44971671388101986,1,35.74,-0.5651930609960829,1,65.74,-0.763614237906906,1,155.74,-0.9002183125722358,1
truth_n4_56,4,traditional_baseline_family,and_cube_beam,19.77,16.0,27.0,34.0,1.0,0.002424955368041992,0.09665346145629883,5.74,15.0,19.0,0.9353333333333332,0,5.74,2.4442508710801394,0,9.49,1.0832455216016859,0,13.24,0.4932024169184289,0,16.990000000000002,0.1636256621542082,0,20.740000000000002,-0.04676952748312451,1,28.240000000000002,-0.299929178470255,1,35.74,-0.4468382764409625,1,65.74,-0.6992698509278978,1,155.74,-0.8730576602029022,1
truth_n4_56,4,all_internal_score_portfolio,and_affine_nmcts,15.540000000000001,12.0,24.0,28.0,1.0,0.08729219436645508,0.3738722801208496,5.74,15.0,19.0,0.6533333333333334,0,5.74,1.7073170731707317,0,9.49,0.6375131717597472,0,13.24,0.1737160120845922,0,16.990000000000002,-0.08534432018834615,1,20.740000000000002,-0.25072324011571845,1,28.240000000000002,-0.44971671388101986,1,35.74,-0.5651930609960829,1,65.74,-0.763614237906906,1,155.74,-0.9002183125722358,1
truth_n4_57,4,resource_nmcts_family,and_fprm_polarity_archive,15.410000000000002,12.0,22.0,26.0,1.0,0.003520965576171875,0.17523694038391113,5.7749999999999995,15.0,19.0,0.6423333333333334,0,5.7749999999999995,1.6683982683982688,0,9.524999999999999,0.6178477690288718,0,13.274999999999999,0.16082862523540517,0,17.025,-0.09486049926578542,1,20.775,-0.25824308062575196,1,28.275,-0.4549955791335101,1,35.775,-0.5692522711390635,1,65.775,-0.7657164576206765,1,155.775,-0.9010752688172043,1
truth_n4_57,4,traditional_baseline_family,and_esop_milp,15.42,12.0,21.0,28.0,1.0,0.02383899688720703,0.02527785301208496,5.7749999999999995,15.0,19.0,0.643,0,5.7749999999999995,1.6701298701298701,0,9.524999999999999,0.6188976377952758,0,13.274999999999999,0.16158192090395493,0,17.025,-0.09427312775330389,1,20.775,-0.2577617328519855,1,28.275,-0.45464190981432356,1,35.775,-0.5689727463312368,1,65.775,-0.7655644241733182,1,155.775,-0.9010110736639385,1
truth_n4_57,4,all_internal_score_portfolio,and_fprm_polarity_archive,15.410000000000002,12.0,22.0,26.0,1.0,0.003520965576171875,0.2934558391571045,5.7749999999999995,15.0,19.0,0.6423333333333334,0,5.7749999999999995,1.6683982683982688,0,9.524999999999999,0.6178477690288718,0,13.274999999999999,0.16082862523540517,0,17.025,-0.09486049926578542,1,20.775,-0.25824308062575196,1,28.275,-0.4549955791335101,1,35.775,-0.5692522711390635,1,65.775,-0.7657164576206765,1,155.775,-0.9010752688172043,1
truth_n4_58,4,resource_nmcts_family,and_pareto_resource_nmcts,20.525000000000002,16.0,40.0,45.0,1.0,0.3908360004425049,0.4757719039916992,5.82,16.0,21.0,0.9190625000000001,0,5.82,2.5266323024054986,0,9.82,1.0901221995926682,0,13.82,0.48516642547033295,0,17.82,0.15179573512906858,0,21.82,-0.05934922089825839,1,29.82,-0.31170355466130106,1,37.82,-0.45729772607086194,1,69.82,-0.7060297908908622,1,165.82,-0.8762212037148716,1
truth_n4_58,4,traditional_baseline_family,sshr_h,23.905,20.0,29.0,37.0,1.0,0.00028395652770996094,0.16330909729003906,5.82,16.0,21.0,1.1303125,0,5.82,3.107388316151203,0,9.82,1.4343177189409368,0,13.82,0.7297395079594791,0,17.82,0.34147025813692483,0,21.82,0.09555453712190655,0,29.82,-0.19835680751173707,1,37.82,-0.36792702273929134,1,69.82,-0.6576195932397594,1,165.82,-0.8558376552888675,1
truth_n4_58,4,all_internal_score_portfolio,and_affine_nmcts,20.525000000000002,16.0,40.0,45.0,1.0,0.24437713623046875,0.8894472122192383,5.82,16.0,21.0,0.9190625000000001,0,5.82,2.5266323024054986,0,9.82,1.0901221995926682,0,13.82,0.48516642547033295,0,17.82,0.15179573512906858,0,21.82,-0.05934922089825839,1,29.82,-0.31170355466130106,1,37.82,-0.45729772607086194,1,69.82,-0.7060297908908622,1,165.82,-0.8762212037148716,1
truth_n4_59,4,resource_nmcts_family,and_fprm_polarity_archive,26.439999999999998,20.0,39.0,44.0,2.0,0.009259939193725586,1.1931979656219482,2.6999999999999997,31.0,31.0,0.7658064516129032,0,2.6999999999999997,8.792592592592593,0,10.45,1.5301435406698565,0,18.2,0.4527472527472527,0,25.95,0.018882466281310153,0,33.7,-0.21543026706231466,1,49.2,-0.46260162601626026,1,64.7,-0.5913446676970634,1,126.7,-0.7913180741910024,1,312.7,-0.9154461144867285,1
truth_n4_59,4,traditional_baseline_family,and_esop_milp,30.485000000000003,24.0,40.0,45.0,2.0,0.11116409301757812,0.11407709121704102,2.6999999999999997,31.0,31.0,0.8962903225806452,0,2.6999999999999997,10.290740740740743,0,10.45,1.9172248803827756,0,18.2,0.6750000000000003,0,25.95,0.17475915221579977,0,33.7,-0.09540059347181008,1,49.2,-0.3803861788617886,1,64.7,-0.5288253477588872,1,126.7,-0.7593922651933702,1,312.7,-0.9025103933482571,1
truth_n4_59,4,all_internal_score_portfolio,and_affine_nmcts,26.439999999999998,20.0,39.0,44.0,2.0,0.6035189628601074,1.9190919399261475,2.6999999999999997,31.0,31.0,0.7658064516129032,0,2.6999999999999997,8.792592592592593,0,10.45,1.5301435406698565,0,18.2,0.4527472527472527,0,25.95,0.018882466281310153,0,33.7,-0.21543026706231466,1,49.2,-0.46260162601626026,1,64.7,-0.5913446676970634,1,126.7,-0.7913180741910024,1,312.7,-0.9154461144867285,1
truth_n4_6,4,resource_nmcts_family,and_pareto_resource_nmcts,19.93,16.0,31.0,34.0,1.0,0.6368236541748047,0.6795694828033447,5.675,15.0,19.0,0.9503333333333333,0,5.675,2.511894273127753,0,9.425,1.1145888594164455,0,13.175,0.5127134724857684,0,16.925,0.17754800590841943,0,20.675,-0.0360338573155986,1,28.175,-0.29263531499556344,1,35.675,-0.4413454800280308,1,65.675,-0.6965359725923106,1,155.675,-0.8719768748996306,1
truth_n4_6,4,traditional_baseline_family,and_esop_milp,24.275,20.0,35.0,43.0,1.0,0.12631607055664062,0.12842273712158203,5.675,15.0,19.0,1.2399999999999998,0,5.675,3.277533039647577,0,9.425,1.575596816976127,0,13.175,0.8425047438330169,0,16.925,0.43426883308714903,0,20.675,0.17412333736396604,0,28.175,-0.13842058562555465,1,35.675,-0.319551506657323,1,65.675,-0.6303768557289684,1,155.675,-0.8440661634816123,1
truth_n4_6,4,all_internal_score_portfolio,and_affine_nmcts,19.93,16.0,31.0,34.0,1.0,0.16330790519714355,0.9765040874481201,5.675,15.0,19.0,0.9503333333333333,0,5.675,2.511894273127753,0,9.425,1.1145888594164455,0,13.175,0.5127134724857684,0,16.925,0.17754800590841943,0,20.675,-0.0360338573155986,1,28.175,-0.29263531499556344,1,35.675,-0.4413454800280308,1,65.675,-0.6965359725923106,1,155.675,-0.8719768748996306,1
truth_n4_60,4,resource_nmcts_family,and_pareto_resource_nmcts,22.155,16.0,34.0,39.0,2.0,1.117499828338623,1.2741174697875977,2.6999999999999997,31.0,31.0,0.6275806451612904,0,2.6999999999999997,7.205555555555557,0,10.45,1.1200956937799045,0,18.2,0.21730769230769242,0,25.95,-0.14624277456647392,1,33.7,-0.34258160237388724,1,49.2,-0.5496951219512195,1,64.7,-0.6575734157650696,1,126.7,-0.8251381215469613,1,312.7,-0.9291493444195714,1
truth_n4_60,4,traditional_baseline_family,and_esop_milp,30.535,24.0,40.0,47.0,2.0,0.14020204544067383,0.1436927318572998,2.6999999999999997,31.0,31.0,0.8979032258064517,0,2.6999999999999997,10.30925925925926,0,10.45,1.9220095693779906,0,18.2,0.6777472527472528,0,25.95,0.17668593448940273,0,33.7,-0.0939169139465876,1,49.2,-0.379369918699187,1,64.7,-0.5280525502318393,1,126.7,-0.7589976322020521,1,312.7,-0.9023504956827629,1
truth_n4_60,4,all_internal_score_portfolio,and_affine_nmcts,22.155,16.0,34.0,39.0,2.0,0.397197961807251,1.8247370719909668,2.6999999999999997,31.0,31.0,0.6275806451612904,0,2.6999999999999997,7.205555555555557,0,10.45,1.1200956937799045,0,18.2,0.21730769230769242,0,25.95,-0.14624277456647392,1,33.7,-0.34258160237388724,1,49.2,-0.5496951219512195,1,64.7,-0.6575734157650696,1,126.7,-0.8251381215469613,1,312.7,-0.9291493444195714,1
truth_n4_61,4,resource_nmcts_family,and_pareto_resource_nmcts,15.95,12.0,31.0,34.0,1.0,0.9061322212219238,0.9946503639221191,1.77,16.0,17.0,0.88625,0,1.77,8.01129943502825,0,5.77,1.7642980935875217,0,9.77,0.6325486182190379,0,13.77,0.15831517792302105,0,17.77,-0.10241980866629152,1,25.77,-0.3810632518432286,1,33.77,-0.5276872964169381,1,65.77,-0.7574882165120875,1,161.77,-0.9014032268034865,1
truth_n4_61,4,traditional_baseline_family,sshr_h,19.255000000000003,16.0,19.0,25.0,1.0,0.00020384788513183594,0.19121170043945312,1.77,16.0,17.0,1.0928125000000002,0,1.77,9.878531073446329,0,5.77,2.337088388214905,0,9.77,0.9708290685772777,0,13.77,0.3983297022512711,0,17.77,0.08356781091727648,0,25.77,-0.2528133488552579,1,33.77,-0.42981936630145096,1,65.77,-0.7072373422533069,1,161.77,-0.880972986338629,1
truth_n4_61,4,all_internal_score_portfolio,and_affine_nmcts,15.95,12.0,31.0,34.0,1.0,0.21146202087402344,1.4095370769500732,1.77,16.0,17.0,0.88625,0,1.77,8.01129943502825,0,5.77,1.7642980935875217,0,9.77,0.6325486182190379,0,13.77,0.15831517792302105,0,17.77,-0.10241980866629152,1,25.77,-0.3810632518432286,1,33.77,-0.5276872964169381,1,65.77,-0.7574882165120875,1,161.77,-0.9014032268034865,1
truth_n4_62,4,resource_nmcts_family,and_fprm_polarity_archive,21.975,16.0,32.0,35.0,2.0,0.009227991104125977,2.16860294342041,2.6999999999999997,31.0,31.0,0.6217741935483871,0,2.6999999999999997,7.13888888888889,0,10.45,1.1028708133971294,0,18.2,0.20741758241758254,0,25.95,-0.153179190751445,1,33.7,-0.3479228486646884,1,49.2,-0.5533536585365854,1,64.7,-0.660355486862442,1,126.7,-0.8265588003157063,1,312.7,-0.9297249760153501,1
truth_n4_62,4,traditional_baseline_family,and_cube_beam,26.12,20.0,33.0,40.0,2.0,0.0030138492584228516,0.10576272010803223,2.6999999999999997,31.0,31.0,0.7554838709677419,0,2.6999999999999997,8.674074074074076,0,10.45,1.4995215311004788,0,18.2,0.4351648351648353,0,25.95,0.006551059730250547,0,33.7,-0.2249258160237389,1,49.2,-0.4691056910569106,1,64.7,-0.59629057187017,1,126.7,-0.793843725335438,1,312.7,-0.9164694595458907,1
truth_n4_62,4,all_internal_score_portfolio,and_affine_nmcts,21.975,16.0,32.0,35.0,2.0,0.45449399948120117,2.733442544937134,2.6999999999999997,31.0,31.0,0.6217741935483871,0,2.6999999999999997,7.13888888888889,0,10.45,1.1028708133971294,0,18.2,0.20741758241758254,0,25.95,-0.153179190751445,1,33.7,-0.3479228486646884,1,49.2,-0.5533536585365854,1,64.7,-0.660355486862442,1,126.7,-0.8265588003157063,1,312.7,-0.9297249760153501,1
truth_n4_63,4,resource_nmcts_family,and_pareto_resource_nmcts,22.53,16.0,39.0,46.0,2.0,1.251007080078125,1.4915292263031006,2.6999999999999997,31.0,31.0,0.6396774193548388,0,2.6999999999999997,7.344444444444446,0,10.45,1.1559808612440194,0,18.2,0.237912087912088,0,25.95,-0.1317919075144508,1,33.7,-0.33145400593471813,1,49.2,-0.5420731707317074,1,64.7,-0.6517774343122102,1,126.7,-0.8221783741120757,1,312.7,-0.9279501119283657,1
truth_n4_63,4,traditional_baseline_family,and_cube_beam,30.635,24.0,40.0,51.0,2.0,0.002050161361694336,0.2216508388519287,2.6999999999999997,31.0,31.0,0.9011290322580646,0,2.6999999999999997,10.346296296296298,0,10.45,1.9315789473684215,0,18.2,0.6832417582417584,0,25.95,0.18053949903660896,0,33.7,-0.09094955489614247,1,49.2,-0.3773373983739837,1,64.7,-0.5265069551777434,1,126.7,-0.7582083662194159,1,312.7,-0.9020307003517749,1
truth_n4_63,4,all_internal_score_portfolio,and_affine_nmcts,22.53,16.0,39.0,46.0,2.0,0.5007410049438477,2.2176520824432373,2.6999999999999997,31.0,31.0,0.6396774193548388,0,2.6999999999999997,7.344444444444446,0,10.45,1.1559808612440194,0,18.2,0.237912087912088,0,25.95,-0.1317919075144508,1,33.7,-0.33145400593471813,1,49.2,-0.5420731707317074,1,64.7,-0.6517774343122102,1,126.7,-0.8221783741120757,1,312.7,-0.9279501119283657,1
truth_n4_7,4,resource_nmcts_family,and_pareto_resource_nmcts,22.455,16.0,39.0,43.0,2.0,0.8731338977813721,0.9993240833282471,2.6999999999999997,31.0,31.0,0.637258064516129,0,2.6999999999999997,7.316666666666667,0,10.45,1.148803827751196,0,18.2,0.23379120879120874,0,25.95,-0.13468208092485554,1,33.7,-0.333679525222552,1,49.2,-0.5435975609756099,1,64.7,-0.6529366306027821,1,126.7,-0.8227703235990529,1,312.7,-0.928189958426607,1
