name,n,method,flow,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,revkit_lines,revkit_logic_qubits,revkit_t_count,unknown_gates,time_s,correct,permutation_checked,toffoli_distribution,skipped,error,truth_table_hex,revkit_commit,selected_method
majority_n3,3,external_revkit_cli_best_score,best_score:rms,21,18,18,3,0,0,4,22.02,4,4,21,0,0.09662008285522461,True,True,"{""0"": 0, ""1"": 0, ""2"": 3}",,,E8,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
majority_n3,3,external_revkit_cli_dbs,dbs,32,29,29,3,0,1,5,35.625,4,5,32,0,0.10619401931762695,True,True,"{""0"": 0, ""1"": 1, ""2"": 0, ""3"": 2}",,,E8,104eb35f1933b080aa228ad419756f04682d4a2e,
majority_n3,3,external_revkit_cli_rms,rms,21,18,18,3,0,0,4,22.02,4,4,21,0,0.09662008285522461,True,True,"{""0"": 0, ""1"": 0, ""2"": 3}",,,E8,104eb35f1933b080aa228ad419756f04682d4a2e,
majority_n3,3,external_revkit_cli_tbs,tbs,21,18,18,3,0,0,4,22.02,4,4,21,0,0.09216117858886719,True,True,"{""0"": 0, ""1"": 0, ""2"": 3}",,,E8,104eb35f1933b080aa228ad419756f04682d4a2e,
parity_n3,3,external_revkit_cli_best_score,best_score:dbs,0,3,3,3,0,0,4,0.19499999999999998,4,4,0,0,0.1034250259399414,True,True,"{""0"": 0, ""1"": 3}",,,96,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
parity_n3,3,external_revkit_cli_dbs,dbs,0,3,3,3,0,0,4,0.19499999999999998,4,4,0,0,0.1034250259399414,True,True,"{""0"": 0, ""1"": 3}",,,96,104eb35f1933b080aa228ad419756f04682d4a2e,
parity_n3,3,external_revkit_cli_rms,rms,0,3,3,3,0,0,4,0.19499999999999998,4,4,0,0,0.09675025939941406,True,True,"{""0"": 0, ""1"": 3}",,,96,104eb35f1933b080aa228ad419756f04682d4a2e,
parity_n3,3,external_revkit_cli_tbs,tbs,0,3,3,3,0,0,4,0.19499999999999998,4,4,0,0,0.09376788139343262,True,True,"{""0"": 0, ""1"": 3}",,,96,104eb35f1933b080aa228ad419756f04682d4a2e,
threshold2_n3,3,external_revkit_cli_best_score,best_score:rms,21,18,18,3,0,0,4,22.02,4,4,21,0,0.08825516700744629,True,True,"{""0"": 0, ""1"": 0, ""2"": 3}",,,E8,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
threshold2_n3,3,external_revkit_cli_dbs,dbs,32,29,29,3,0,1,5,35.625,4,5,32,0,0.09003019332885742,True,True,"{""0"": 0, ""1"": 1, ""2"": 0, ""3"": 2}",,,E8,104eb35f1933b080aa228ad419756f04682d4a2e,
threshold2_n3,3,external_revkit_cli_rms,rms,21,18,18,3,0,0,4,22.02,4,4,21,0,0.08825516700744629,True,True,"{""0"": 0, ""1"": 0, ""2"": 3}",,,E8,104eb35f1933b080aa228ad419756f04682d4a2e,
threshold2_n3,3,external_revkit_cli_tbs,tbs,21,18,18,3,0,0,4,22.02,4,4,21,0,0.09092402458190918,True,True,"{""0"": 0, ""1"": 0, ""2"": 3}",,,E8,104eb35f1933b080aa228ad419756f04682d4a2e,
adder_carry_w2,4,external_revkit_cli_best_score,best_score:dbs,39,34,34,3,0,0,5,40.9,5,5,39,0,0.08820104598999023,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2}",,,EC80,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
adder_carry_w2,4,external_revkit_cli_dbs,dbs,39,34,34,3,0,0,5,40.9,5,5,39,0,0.08820104598999023,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2}",,,EC80,104eb35f1933b080aa228ad419756f04682d4a2e,
adder_carry_w2,4,external_revkit_cli_rms,rms,39,34,34,3,0,0,5,40.9,5,5,39,0,0.08912920951843262,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2}",,,EC80,104eb35f1933b080aa228ad419756f04682d4a2e,
adder_carry_w2,4,external_revkit_cli_tbs,tbs,39,34,34,3,0,0,5,40.9,5,5,39,0,0.0912470817565918,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2}",,,EC80,104eb35f1933b080aa228ad419756f04682d4a2e,
majority_n4,4,external_revkit_cli_best_score,best_score:dbs,72,52,52,4,0,1,6,76.9,5,6,72,0,0.08520770072937012,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 3, ""4"": 1}",,,E880,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
majority_n4,4,external_revkit_cli_dbs,dbs,72,52,52,4,0,1,6,76.9,5,6,72,0,0.08520770072937012,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 3, ""4"": 1}",,,E880,104eb35f1933b080aa228ad419756f04682d4a2e,
majority_n4,4,external_revkit_cli_rms,rms,88,66,66,5,0,1,6,93.67999999999999,5,6,88,0,0.09168004989624023,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 4, ""4"": 1}",,,E880,104eb35f1933b080aa228ad419756f04682d4a2e,
majority_n4,4,external_revkit_cli_tbs,tbs,88,66,66,5,0,1,6,93.67999999999999,5,6,88,0,0.0993659496307373,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 4, ""4"": 1}",,,E880,104eb35f1933b080aa228ad419756f04682d4a2e,
mul_w2_bit1,4,external_revkit_cli_best_score,best_score:dbs,14,12,12,2,0,0,5,14.68,5,5,14,0,0.09781694412231445,True,True,"{""0"": 0, ""1"": 0, ""2"": 2}",,,6AC0,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
mul_w2_bit1,4,external_revkit_cli_dbs,dbs,14,12,12,2,0,0,5,14.68,5,5,14,0,0.09781694412231445,True,True,"{""0"": 0, ""1"": 0, ""2"": 2}",,,6AC0,104eb35f1933b080aa228ad419756f04682d4a2e,
mul_w2_bit1,4,external_revkit_cli_rms,rms,14,12,12,2,0,0,5,14.68,5,5,14,0,0.09084224700927734,True,True,"{""0"": 0, ""1"": 0, ""2"": 2}",,,6AC0,104eb35f1933b080aa228ad419756f04682d4a2e,
mul_w2_bit1,4,external_revkit_cli_tbs,tbs,14,12,12,2,0,0,5,14.68,5,5,14,0,0.09532976150512695,True,True,"{""0"": 0, ""1"": 0, ""2"": 2}",,,6AC0,104eb35f1933b080aa228ad419756f04682d4a2e,
parity_n4,4,external_revkit_cli_best_score,best_score:dbs,0,4,4,4,0,0,5,0.26,5,5,0,0,0.09667301177978516,True,True,"{""0"": 0, ""1"": 4}",,,6996,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
parity_n4,4,external_revkit_cli_dbs,dbs,0,4,4,4,0,0,5,0.26,5,5,0,0,0.09667301177978516,True,True,"{""0"": 0, ""1"": 4}",,,6996,104eb35f1933b080aa228ad419756f04682d4a2e,
parity_n4,4,external_revkit_cli_rms,rms,0,4,4,4,0,0,5,0.26,5,5,0,0,0.09275698661804199,True,True,"{""0"": 0, ""1"": 4}",,,6996,104eb35f1933b080aa228ad419756f04682d4a2e,
parity_n4,4,external_revkit_cli_tbs,tbs,0,4,4,4,0,0,5,0.26,5,5,0,0,0.09860086441040039,True,True,"{""0"": 0, ""1"": 4}",,,6996,104eb35f1933b080aa228ad419756f04682d4a2e,
threshold2_n4,4,external_revkit_cli_best_score,best_score:dbs,63,45,45,5,0,1,6,67.52499999999999,5,6,63,0,0.09644389152526855,True,True,"{""0"": 0, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 1}",,,FEE8,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
threshold2_n4,4,external_revkit_cli_dbs,dbs,63,45,45,5,0,1,6,67.52499999999999,5,6,63,0,0.09644389152526855,True,True,"{""0"": 0, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 1}",,,FEE8,104eb35f1933b080aa228ad419756f04682d4a2e,
threshold2_n4,4,external_revkit_cli_rms,rms,66,46,46,7,0,1,6,70.6,5,6,66,0,0.08839917182922363,True,True,"{""0"": 0, ""1"": 0, ""2"": 6, ""3"": 0, ""4"": 1}",,,FEE8,104eb35f1933b080aa228ad419756f04682d4a2e,
threshold2_n4,4,external_revkit_cli_tbs,tbs,66,46,46,7,0,1,6,70.6,5,6,66,0,0.09084010124206543,True,True,"{""0"": 0, ""1"": 0, ""2"": 6, ""3"": 0, ""4"": 1}",,,FEE8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_0,4,external_revkit_cli_best_score,best_score:dbs,39,34,34,3,0,0,5,40.9,5,5,39,0,0.0898430347442627,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2}",,,A3B1,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n4_0,4,external_revkit_cli_dbs,dbs,39,34,34,3,0,0,5,40.9,5,5,39,0,0.0898430347442627,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2}",,,A3B1,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_0,4,external_revkit_cli_rms,rms,60,54,55,9,0,0,5,63.075,5,5,60,0,0.0943441390991211,True,True,"{""0"": 1, ""1"": 2, ""2"": 4, ""3"": 2}",,,A3B1,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_0,4,external_revkit_cli_tbs,tbs,60,54,55,9,0,0,5,63.075,5,5,60,0,0.09040212631225586,True,True,"{""0"": 1, ""1"": 2, ""2"": 4, ""3"": 2}",,,A3B1,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_1,4,external_revkit_cli_best_score,best_score:rms,46,40,40,4,0,0,5,48.24,5,5,46,0,0.09433817863464355,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 2}",,,1C80,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n4_1,4,external_revkit_cli_dbs,dbs,64,34,34,3,0,1,6,67.9,5,6,64,0,0.09767603874206543,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 1, ""4"": 2}",,,1C80,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_1,4,external_revkit_cli_rms,rms,46,40,40,4,0,0,5,48.24,5,5,46,0,0.09433817863464355,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 2}",,,1C80,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_1,4,external_revkit_cli_tbs,tbs,46,40,40,4,0,0,5,48.24,5,5,46,0,0.09105587005615234,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 2}",,,1C80,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_10,4,external_revkit_cli_best_score,best_score:rms,54,39,39,7,0,1,6,58.215,5,6,54,0,0.0931997299194336,True,True,"{""0"": 0, ""1"": 3, ""2"": 2, ""3"": 1, ""4"": 1}",,,AD3C,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n4_10,4,external_revkit_cli_dbs,dbs,61,42,42,5,0,1,6,65.36,5,6,61,0,0.09827899932861328,True,True,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 1, ""4"": 1}",,,AD3C,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_10,4,external_revkit_cli_rms,rms,54,39,39,7,0,1,6,58.215,5,6,54,0,0.0931997299194336,True,True,"{""0"": 0, ""1"": 3, ""2"": 2, ""3"": 1, ""4"": 1}",,,AD3C,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_10,4,external_revkit_cli_tbs,tbs,54,39,39,7,0,1,6,58.215,5,6,54,0,0.09879899024963379,True,True,"{""0"": 0, ""1"": 3, ""2"": 2, ""3"": 1, ""4"": 1}",,,AD3C,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_11,4,external_revkit_cli_best_score,best_score:dbs,53,46,46,5,0,0,5,55.58,5,5,53,0,0.09359002113342285,True,True,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 2}",,,BD9C,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n4_11,4,external_revkit_cli_dbs,dbs,53,46,46,5,0,0,5,55.58,5,5,53,0,0.09359002113342285,True,True,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 2}",,,BD9C,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_11,4,external_revkit_cli_rms,rms,60,55,55,9,0,0,5,63.11500000000001,5,5,60,0,0.08759665489196777,True,True,"{""0"": 0, ""1"": 3, ""2"": 4, ""3"": 2}",,,BD9C,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_11,4,external_revkit_cli_tbs,tbs,60,55,55,9,0,0,5,63.11500000000001,5,5,60,0,0.08809494972229004,True,True,"{""0"": 0, ""1"": 3, ""2"": 4, ""3"": 2}",,,BD9C,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_12,4,external_revkit_cli_best_score,best_score:dbs,55,49,49,5,0,0,5,57.745,5,5,55,0,0.09807014465332031,True,True,"{""0"": 0, ""1"": 1, ""2"": 1, ""3"": 3}",,,E465,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n4_12,4,external_revkit_cli_dbs,dbs,55,49,49,5,0,0,5,57.745,5,5,55,0,0.09807014465332031,True,True,"{""0"": 0, ""1"": 1, ""2"": 1, ""3"": 3}",,,E465,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_12,4,external_revkit_cli_rms,rms,76,69,70,11,0,0,5,79.92,5,5,76,0,0.09462404251098633,True,True,"{""0"": 1, ""1"": 3, ""2"": 4, ""3"": 3}",,,E465,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_12,4,external_revkit_cli_tbs,tbs,76,69,70,11,0,0,5,79.92,5,5,76,0,0.08926105499267578,True,True,"{""0"": 1, ""1"": 3, ""2"": 4, ""3"": 3}",,,E465,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_13,4,external_revkit_cli_best_score,best_score:rms,75,55,56,9,0,1,6,80.13000000000001,5,6,75,0,0.09098291397094727,True,True,"{""0"": 1, ""1"": 1, ""2"": 5, ""3"": 1, ""4"": 1}",,,8B9D,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n4_13,4,external_revkit_cli_dbs,dbs,93,70,70,7,0,1,6,98.91999999999999,5,6,93,0,0.09218192100524902,True,True,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 3, ""4"": 1}",,,8B9D,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_13,4,external_revkit_cli_rms,rms,75,55,56,9,0,1,6,80.13000000000001,5,6,75,0,0.09098291397094727,True,True,"{""0"": 1, ""1"": 1, ""2"": 5, ""3"": 1, ""4"": 1}",,,8B9D,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_13,4,external_revkit_cli_tbs,tbs,75,55,56,9,0,1,6,80.13000000000001,5,6,75,0,0.09557414054870605,True,True,"{""0"": 1, ""1"": 1, ""2"": 5, ""3"": 1, ""4"": 1}",,,8B9D,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_14,4,external_revkit_cli_best_score,best_score:rms,70,54,55,10,0,1,6,75.085,5,6,70,0,0.09262609481811523,True,True,"{""0"": 1, ""1"": 4, ""2"": 2, ""3"": 2, ""4"": 1}",,,1641,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n4_14,4,external_revkit_cli_dbs,dbs,104,58,58,5,0,1,6,109.24,5,6,104,0,0.08946394920349121,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 2, ""4"": 3}",,,1641,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_14,4,external_revkit_cli_rms,rms,70,54,55,10,0,1,6,75.085,5,6,70,0,0.09262609481811523,True,True,"{""0"": 1, ""1"": 4, ""2"": 2, ""3"": 2, ""4"": 1}",,,1641,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_14,4,external_revkit_cli_tbs,tbs,70,54,55,10,0,1,6,75.085,5,6,70,0,0.08813810348510742,True,True,"{""0"": 1, ""1"": 4, ""2"": 2, ""3"": 2, ""4"": 1}",,,1641,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_15,4,external_revkit_cli_best_score,best_score:rms,71,64,64,7,0,0,5,74.58999999999999,5,5,71,0,0.08892488479614258,True,True,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 4}",,,972A,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n4_15,4,external_revkit_cli_dbs,dbs,103,69,69,7,0,1,6,108.865,5,6,103,0,0.09107708930969238,True,True,"{""0"": 0, ""1"": 1, ""2"": 1, ""3"": 3, ""4"": 2}",,,972A,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_15,4,external_revkit_cli_rms,rms,71,64,64,7,0,0,5,74.58999999999999,5,5,71,0,0.08892488479614258,True,True,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 4}",,,972A,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_15,4,external_revkit_cli_tbs,tbs,71,64,64,7,0,0,5,74.58999999999999,5,5,71,0,0.0994408130645752,True,True,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 4}",,,972A,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_16,4,external_revkit_cli_best_score,best_score:dbs,39,35,35,4,0,0,5,40.964999999999996,5,5,39,0,0.0930330753326416,True,True,"{""0"": 0, ""1"": 1, ""2"": 1, ""3"": 2}",,,6C03,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n4_16,4,external_revkit_cli_dbs,dbs,39,35,35,4,0,0,5,40.964999999999996,5,5,39,0,0.0930330753326416,True,True,"{""0"": 0, ""1"": 1, ""2"": 1, ""3"": 2}",,,6C03,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_16,4,external_revkit_cli_rms,rms,46,43,44,8,0,0,5,48.459999999999994,5,5,46,0,0.08753299713134766,True,True,"{""0"": 1, ""1"": 3, ""2"": 2, ""3"": 2}",,,6C03,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_16,4,external_revkit_cli_tbs,tbs,46,43,44,8,0,0,5,48.459999999999994,5,5,46,0,0.0916438102722168,True,True,"{""0"": 1, ""1"": 3, ""2"": 2, ""3"": 2}",,,6C03,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_17,4,external_revkit_cli_best_score,best_score:rms,38,23,23,4,0,1,6,41.305,5,6,38,0,0.09427976608276367,True,True,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 0, ""4"": 1}",,,822,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n4_17,4,external_revkit_cli_dbs,dbs,40,24,24,2,0,1,6,43.34,5,6,40,0,0.09804582595825195,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 1, ""4"": 1}",,,822,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_17,4,external_revkit_cli_rms,rms,38,23,23,4,0,1,6,41.305,5,6,38,0,0.09427976608276367,True,True,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 0, ""4"": 1}",,,822,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_17,4,external_revkit_cli_tbs,tbs,38,23,23,4,0,1,6,41.305,5,6,38,0,0.09028005599975586,True,True,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 0, ""4"": 1}",,,822,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_18,4,external_revkit_cli_best_score,best_score:dbs,56,38,38,3,0,1,6,60.120000000000005,5,6,56,0,0.09225106239318848,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 2, ""4"": 1}",,,7A0,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n4_18,4,external_revkit_cli_dbs,dbs,56,38,38,3,0,1,6,60.120000000000005,5,6,56,0,0.09225106239318848,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 2, ""4"": 1}",,,7A0,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_18,4,external_revkit_cli_rms,rms,70,51,51,6,0,1,6,74.86500000000001,5,6,70,0,0.0936279296875,True,True,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 2, ""4"": 1}",,,7A0,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_18,4,external_revkit_cli_tbs,tbs,70,51,51,6,0,1,6,74.86500000000001,5,6,70,0,0.09072589874267578,True,True,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 2, ""4"": 1}",,,7A0,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_19,4,external_revkit_cli_best_score,best_score:rms,53,49,49,8,0,0,5,55.775,5,5,53,0,0.09155988693237305,True,True,"{""0"": 0, ""1"": 3, ""2"": 3, ""3"": 2}",,,17FC,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n4_19,4,external_revkit_cli_dbs,dbs,87,55,55,6,0,1,6,92.08500000000001,5,6,87,0,0.09238576889038086,True,True,"{""0"": 0, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 2}",,,17FC,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_19,4,external_revkit_cli_rms,rms,53,49,49,8,0,0,5,55.775,5,5,53,0,0.09155988693237305,True,True,"{""0"": 0, ""1"": 3, ""2"": 3, ""3"": 2}",,,17FC,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_19,4,external_revkit_cli_tbs,tbs,53,49,49,8,0,0,5,55.775,5,5,53,0,0.09215688705444336,True,True,"{""0"": 0, ""1"": 3, ""2"": 3, ""3"": 2}",,,17FC,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_2,4,external_revkit_cli_best_score,best_score:dbs,88,66,66,5,0,1,6,93.67999999999999,5,6,88,0,0.09176087379455566,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 4, ""4"": 1}",,,667,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n4_2,4,external_revkit_cli_dbs,dbs,88,66,66,5,0,1,6,93.67999999999999,5,6,88,0,0.09176087379455566,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 4, ""4"": 1}",,,667,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_2,4,external_revkit_cli_rms,rms,98,76,77,12,0,1,6,104.31500000000001,5,6,98,0,0.09218716621398926,True,True,"{""0"": 1, ""1"": 2, ""2"": 6, ""3"": 2, ""4"": 1}",,,667,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_2,4,external_revkit_cli_tbs,tbs,98,76,77,12,0,1,6,104.31500000000001,5,6,98,0,0.09304285049438477,True,True,"{""0"": 1, ""1"": 2, ""2"": 6, ""3"": 2, ""4"": 1}",,,667,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_20,4,external_revkit_cli_best_score,best_score:dbs,39,35,35,4,0,0,5,40.964999999999996,5,5,39,0,0.09578514099121094,True,True,"{""0"": 0, ""1"": 1, ""2"": 1, ""3"": 2}",,,37F8,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n4_20,4,external_revkit_cli_dbs,dbs,39,35,35,4,0,0,5,40.964999999999996,5,5,39,0,0.09578514099121094,True,True,"{""0"": 0, ""1"": 1, ""2"": 1, ""3"": 2}",,,37F8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_20,4,external_revkit_cli_rms,rms,46,42,42,6,0,0,5,48.370000000000005,5,5,46,0,0.09746789932250977,True,True,"{""0"": 0, ""1"": 2, ""2"": 2, ""3"": 2}",,,37F8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_20,4,external_revkit_cli_tbs,tbs,46,42,42,6,0,0,5,48.370000000000005,5,5,46,0,0.09973812103271484,True,True,"{""0"": 0, ""1"": 2, ""2"": 2, ""3"": 2}",,,37F8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_21,4,external_revkit_cli_best_score,best_score:rms,46,41,42,6,0,0,5,48.330000000000005,5,5,46,0,0.09157299995422363,True,True,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 2}",,,3B8F,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n4_21,4,external_revkit_cli_dbs,dbs,71,62,62,5,0,0,5,74.46000000000001,5,5,71,0,0.09119415283203125,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 4}",,,3B8F,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_21,4,external_revkit_cli_rms,rms,46,41,42,6,0,0,5,48.330000000000005,5,5,46,0,0.09157299995422363,True,True,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 2}",,,3B8F,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_21,4,external_revkit_cli_tbs,tbs,46,41,42,6,0,0,5,48.330000000000005,5,5,46,0,0.0898590087890625,True,True,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 2}",,,3B8F,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_22,4,external_revkit_cli_best_score,best_score:dbs,47,31,31,4,0,1,6,50.745000000000005,5,6,47,0,0.09267520904541016,True,True,"{""0"": 0, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1}",,,815E,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n4_22,4,external_revkit_cli_dbs,dbs,47,31,31,4,0,1,6,50.745000000000005,5,6,47,0,0.09267520904541016,True,True,"{""0"": 0, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1}",,,815E,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_22,4,external_revkit_cli_rms,rms,70,54,54,9,0,1,6,75.06,5,6,70,0,0.09304213523864746,True,True,"{""0"": 0, ""1"": 4, ""2"": 2, ""3"": 2, ""4"": 1}",,,815E,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_22,4,external_revkit_cli_tbs,tbs,70,54,54,9,0,1,6,75.06,5,6,70,0,0.09234499931335449,True,True,"{""0"": 0, ""1"": 4, ""2"": 2, ""3"": 2, ""4"": 1}",,,815E,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_23,4,external_revkit_cli_best_score,best_score:dbs,37,32,32,4,0,0,5,38.8,5,5,37,0,0.09517502784729004,True,True,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 1}",,,9A1D,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n4_23,4,external_revkit_cli_dbs,dbs,37,32,32,4,0,0,5,38.8,5,5,37,0,0.09517502784729004,True,True,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 1}",,,9A1D,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_23,4,external_revkit_cli_rms,rms,37,34,35,7,0,0,5,38.955,5,5,37,0,0.09192514419555664,True,True,"{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 1}",,,9A1D,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n4_23,4,external_revkit_cli_tbs,tbs,37,34,35,7,0,0,5,38.955,5,5,37,0,0.09033489227294922,True,True,"{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 1}",,,9A1D,104eb35f1933b080aa228ad419756f04682d4a2e,
