CNOT,T,anf_terms,correct,depth,explicit_ancilla,gates,method,model,n,n_qubits,name,peak_ancilla,random_seed,score,skipped,terms,time_s,truth_table_hex,variant
33,16,9,True,42,1,24,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_37,2,1001,22.189999999999998,,4,0.5478289127349854,DE8A,random_prior
27,12,6,True,27,0,15,and_affine_nmcts,random-prior:1001,4,5,truth_n4_45,1,1001,15.635,,3,0.012960195541381836,4722,random_prior
27,12,6,True,27,0,15,and_resource_nmcts,random-prior:1001,4,5,truth_n4_45,1,1001,15.635,,3,0.018023967742919922,4722,random_prior
32,16,8,True,36,1,18,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_38,2,1001,22.0,,4,0.48108625411987305,1A9,random_prior
39,16,7,True,41,1,21,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_40,1,1001,20.384999999999998,,5,0.36000800132751465,CE4A,random_prior
30,16,6,True,32,0,16,and_pareto_resource_nmcts,random-prior:1001,4,5,truth_n4_43,1,1001,19.84,,4,0.21441292762756348,6C30,random_prior
36,16,10,True,43,1,25,and_affine_nmcts,random-prior:1001,4,6,truth_n4_46,2,1001,22.335,,7,0.06398677825927734,27CD,random_prior
36,16,10,True,41,1,23,and_resource_nmcts,random-prior:1001,4,6,truth_n4_46,2,1001,22.285,,7,0.07815217971801758,27CD,random_prior
27,12,6,True,27,0,15,and_pareto_resource_nmcts,random-prior:1001,4,5,truth_n4_45,1,1001,15.635,,3,0.13473796844482422,4722,random_prior
40,16,10,True,44,1,26,and_affine_nmcts,random-prior:1001,4,6,truth_n4_47,2,1001,22.520000000000003,,6,0.06719827651977539,371E,random_prior
36,16,11,True,39,1,21,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_39,2,1001,22.235000000000003,,7,0.5365700721740723,C241,random_prior
27,12,6,True,29,1,15,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_41,2,1001,17.665,,3,0.45877575874328613,28DF,random_prior
40,16,10,True,44,1,26,and_resource_nmcts,random-prior:1001,4,6,truth_n4_47,2,1001,22.520000000000003,,6,0.08201861381530762,371E,random_prior
26,12,13,True,35,1,21,and_affine_nmcts,random-prior:1001,4,6,truth_n4_48,2,1001,17.775,,5,0.0685429573059082,F50B,random_prior
19,8,7,True,22,0,14,and_affine_nmcts,random-prior:1001,4,5,truth_n4_49,1,1001,11.23,,6,0.024219989776611328,C374,random_prior
27,12,10,True,31,0,19,and_pareto_resource_nmcts,random-prior:1001,4,5,truth_n4_44,1,1001,15.735,,3,0.31363487243652344,571A,random_prior
19,8,7,True,22,0,14,and_resource_nmcts,random-prior:1001,4,5,truth_n4_49,1,1001,11.23,,6,0.0319061279296875,C374,random_prior
26,12,13,True,35,1,21,and_resource_nmcts,random-prior:1001,4,6,truth_n4_48,2,1001,17.775,,5,0.08432221412658691,F50B,random_prior
24,12,10,True,31,0,19,and_affine_nmcts,random-prior:1001,4,5,truth_n4_50,1,1001,15.615,,5,0.02861499786376953,562B,random_prior
24,12,10,True,31,0,19,and_resource_nmcts,random-prior:1001,4,5,truth_n4_50,1,1001,15.615,,5,0.035797119140625,562B,random_prior
23,12,4,True,25,0,13,and_affine_nmcts,random-prior:1001,4,5,truth_n4_51,1,1001,15.425,,3,0.024486780166625977,1A2A,random_prior
23,12,4,True,25,0,13,and_resource_nmcts,random-prior:1001,4,5,truth_n4_51,1,1001,15.425,,3,0.03156399726867676,1A2A,random_prior
30,16,10,True,35,0,19,and_affine_nmcts,random-prior:1001,4,5,truth_n4_52,1,1001,19.915,,5,0.013569116592407227,17BE,random_prior
30,16,10,True,35,0,19,and_resource_nmcts,random-prior:1001,4,5,truth_n4_52,1,1001,19.915,,5,0.019794940948486328,17BE,random_prior
40,16,11,True,46,1,28,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_42,2,1001,22.570000000000004,,6,0.5854988098144531,B2B9,random_prior
19,8,7,True,22,0,14,and_pareto_resource_nmcts,random-prior:1001,4,5,truth_n4_49,1,1001,11.23,,6,0.23519277572631836,C374,random_prior
45,20,10,True,47,1,25,and_affine_nmcts,random-prior:1001,4,6,truth_n4_53,2,1001,26.755,,5,0.06680893898010254,6142,random_prior
30,16,10,True,35,0,19,and_pareto_resource_nmcts,random-prior:1001,4,5,truth_n4_52,1,1001,19.915,,5,0.16002488136291504,17BE,random_prior
23,12,4,True,25,0,13,and_pareto_resource_nmcts,random-prior:1001,4,5,truth_n4_51,1,1001,15.425,,3,0.228773832321167,1A2A,random_prior
24,12,10,True,31,0,19,and_pareto_resource_nmcts,random-prior:1001,4,5,truth_n4_50,1,1001,15.615,,5,0.27500271797180176,562B,random_prior
45,20,10,True,47,1,25,and_resource_nmcts,random-prior:1001,4,6,truth_n4_53,2,1001,26.755,,5,0.08199691772460938,6142,random_prior
29,12,8,True,31,0,19,and_affine_nmcts,random-prior:1001,4,5,truth_n4_55,1,1001,15.815,,5,0.015619754791259766,5BE6,random_prior
44,20,8,True,49,1,27,and_affine_nmcts,random-prior:1001,4,6,truth_n4_54,2,1001,26.765,,9,0.07030868530273438,18C2,random_prior
29,12,8,True,31,0,19,and_resource_nmcts,random-prior:1001,4,5,truth_n4_55,1,1001,15.815,,5,0.030441999435424805,5BE6,random_prior
36,16,10,True,41,1,23,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_46,2,1001,22.285,,7,0.5175790786743164,27CD,random_prior
24,12,7,True,28,0,16,and_affine_nmcts,random-prior:1001,4,5,truth_n4_56,1,1001,15.540000000000001,,4,0.013933181762695312,D8F5,random_prior
43,20,8,True,45,1,23,and_resource_nmcts,random-prior:1001,4,6,truth_n4_54,2,1001,26.625,,7,0.08496212959289551,18C2,random_prior
24,12,7,True,28,0,16,and_resource_nmcts,random-prior:1001,4,5,truth_n4_56,1,1001,15.540000000000001,,4,0.019974946975708008,D8F5,random_prior
24,12,8,True,26,0,14,and_affine_nmcts,random-prior:1001,4,5,truth_n4_57,1,1001,15.490000000000002,,4,0.013754844665527344,580D,random_prior
24,12,8,True,26,0,14,and_resource_nmcts,random-prior:1001,4,5,truth_n4_57,1,1001,15.490000000000002,,4,0.019263029098510742,580D,random_prior
40,16,10,True,44,1,26,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_47,2,1001,22.520000000000003,,6,0.5382189750671387,371E,random_prior
40,16,9,True,45,1,25,and_affine_nmcts,random-prior:1001,4,6,truth_n4_58,1,1001,20.525000000000002,,7,0.032179832458496094,9A8D,random_prior
40,16,9,True,45,1,25,and_resource_nmcts,random-prior:1001,4,6,truth_n4_58,1,1001,20.525000000000002,,7,0.044113874435424805,9A8D,random_prior
26,12,13,True,35,1,21,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_48,2,1001,17.775,,5,0.5446162223815918,F50B,random_prior
24,12,7,True,28,0,16,and_pareto_resource_nmcts,random-prior:1001,4,5,truth_n4_56,1,1001,15.540000000000001,,4,0.14575409889221191,D8F5,random_prior
22,12,8,True,26,0,14,and_pareto_resource_nmcts,random-prior:1001,4,5,truth_n4_57,1,1001,15.410000000000002,,4,0.13750410079956055,580D,random_prior
39,20,8,True,44,1,22,and_affine_nmcts,random-prior:1001,4,6,truth_n4_59,2,1001,26.439999999999998,,6,0.07608699798583984,43B7,random_prior
34,16,9,True,39,1,21,and_affine_nmcts,random-prior:1001,4,6,truth_n4_60,2,1001,22.155,,5,0.05611085891723633,CE9F,random_prior
39,20,8,True,44,1,22,and_resource_nmcts,random-prior:1001,4,6,truth_n4_59,2,1001,26.439999999999998,,6,0.08888697624206543,43B7,random_prior
34,16,9,True,39,1,21,and_resource_nmcts,random-prior:1001,4,6,truth_n4_60,2,1001,22.155,,5,0.06799006462097168,CE9F,random_prior
31,12,8,True,34,1,20,and_affine_nmcts,random-prior:1001,4,6,truth_n4_61,1,1001,15.95,,4,0.030748844146728516,B1F,random_prior
31,12,8,True,34,1,20,and_resource_nmcts,random-prior:1001,4,6,truth_n4_61,1,1001,15.95,,4,0.042926788330078125,B1F,random_prior
29,12,8,True,31,0,19,and_pareto_resource_nmcts,random-prior:1001,4,5,truth_n4_55,1,1001,15.815,,5,0.32294297218322754,5BE6,random_prior
32,16,7,True,35,1,17,and_affine_nmcts,random-prior:1001,4,6,truth_n4_62,2,1001,21.975,,5,0.05953693389892578,BACF,random_prior
32,16,7,True,35,1,17,and_resource_nmcts,random-prior:1001,4,6,truth_n4_62,2,1001,21.975,,5,0.0713038444519043,BACF,random_prior
40,16,9,True,45,1,25,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_58,1,1001,20.525000000000002,,7,0.3379180431365967,9A8D,random_prior
45,20,10,True,47,1,25,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_53,2,1001,26.755,,5,0.5449032783508301,6142,random_prior
39,16,8,True,46,1,28,and_affine_nmcts,random-prior:1001,4,6,truth_n4_63,2,1001,22.53,,6,0.06440401077270508,759C,random_prior
39,16,8,True,46,1,28,and_resource_nmcts,random-prior:1001,4,6,truth_n4_63,2,1001,22.53,,6,0.07757997512817383,759C,random_prior
43,20,8,True,45,1,23,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_54,2,1001,26.625,,7,0.572624921798706,18C2,random_prior
31,12,8,True,34,1,20,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_61,1,1001,15.95,,4,0.33899903297424316,B1F,random_prior
34,16,9,True,39,1,21,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_60,2,1001,22.155,,5,0.45870208740234375,CE9F,random_prior
82,40,15,True,88,1,42,and_affine_nmcts,random-prior:1001,5,7,truth_n5_0,2,1001,49.02,,11,0.27683210372924805,89463E85,random_prior
39,20,8,True,44,1,22,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_59,2,1001,26.439999999999998,,6,0.5703170299530029,43B7,random_prior
32,16,7,True,35,1,17,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_62,2,1001,21.975,,5,0.47487902641296387,BACF,random_prior
82,40,15,True,88,1,42,and_resource_nmcts,random-prior:1001,5,7,truth_n5_0,2,1001,49.02,,11,0.3575911521911621,89463E85,random_prior
39,16,8,True,46,1,28,and_pareto_resource_nmcts,random-prior:1001,4,6,truth_n4_63,2,1001,22.53,,6,0.536747932434082,759C,random_prior
93,40,12,True,93,1,45,and_affine_nmcts,random-prior:1001,5,7,truth_n5_1,2,1001,49.565000000000005,,10,0.3972761631011963,1FF49B78,random_prior
93,40,12,True,93,1,45,and_resource_nmcts,random-prior:1001,5,7,truth_n5_1,2,1001,49.565000000000005,,10,0.48039913177490234,1FF49B78,random_prior
125,56,17,True,133,1,67,and_affine_nmcts,random-prior:1001,5,7,truth_n5_2,2,1001,67.66499999999999,,14,0.5460588932037354,F91E1D4C,random_prior
101,48,19,True,103,1,47,and_affine_nmcts,random-prior:1001,5,7,truth_n5_3,2,1001,58.055,,12,0.4522733688354492,EC1B8CA1,random_prior
125,56,17,True,133,1,67,and_resource_nmcts,random-prior:1001,5,7,truth_n5_2,2,1001,67.66499999999999,,14,0.6451189517974854,F91E1D4C,random_prior
171,92,15,True,171,2,71,and_pareto_resource_nmcts,random-prior:1001,6,9,majority_n6,3,1001,108.115,,15,6.155436992645264,FEE8E880E8808000,random_prior
97,48,19,True,99,1,45,and_resource_nmcts,random-prior:1001,5,7,truth_n5_3,2,1001,57.815000000000005,,12,0.5573811531066895,EC1B8CA1,random_prior
106,52,18,True,110,1,52,and_affine_nmcts,random-prior:1001,5,7,truth_n5_4,2,1001,62.410000000000004,,14,0.4528160095214844,60E7A113,random_prior
89,40,14,True,95,1,49,and_affine_nmcts,random-prior:1001,5,7,truth_n5_5,2,1001,49.475,,10,0.38642191886901855,142C3FE8,random_prior
106,52,18,True,110,1,52,and_resource_nmcts,random-prior:1001,5,7,truth_n5_4,2,1001,62.410000000000004,,14,0.5653610229492188,60E7A113,random_prior
89,40,14,True,95,1,49,and_resource_nmcts,random-prior:1001,5,7,truth_n5_5,2,1001,49.475,,10,0.4550788402557373,142C3FE8,random_prior
85,36,21,True,96,1,52,and_affine_nmcts,random-prior:1001,5,7,truth_n5_6,2,1001,45.36,,9,0.3629488945007324,8D5288F1,random_prior
85,36,21,True,96,1,52,and_resource_nmcts,random-prior:1001,5,7,truth_n5_6,2,1001,45.36,,9,0.3856239318847656,8D5288F1,random_prior
100,48,14,True,109,1,53,and_affine_nmcts,random-prior:1001,5,7,truth_n5_7,2,1001,58.165,,12,0.3821101188659668,4B0DBB41,random_prior
76,40,15,True,82,1,40,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_0,2,1001,48.669999999999995,,12,2.241689920425415,89463E85,random_prior
72,44,14,True,84,0,40,and_resource_nmcts,random-prior:1001,5,6,truth_n5_7,3,1001,54.54,,14,0.4492149353027344,4B0DBB41,random_prior
171,92,35,True,184,2,84,and_pareto_resource_nmcts,random-prior:1001,6,9,threshold3_n6,3,1001,108.44000000000001,,16,7.690051794052124,FFFEFEE8FEE8E880,random_prior
90,44,21,True,98,1,48,and_affine_nmcts,random-prior:1001,5,7,truth_n5_8,2,1001,53.55,,11,0.5487699508666992,D453DD32,random_prior
90,44,21,True,98,1,48,and_resource_nmcts,random-prior:1001,5,7,truth_n5_8,2,1001,53.55,,11,0.6481921672821045,D453DD32,random_prior
67,32,15,True,78,1,44,and_affine_nmcts,random-prior:1001,5,7,truth_n5_9,2,1001,40.29,,8,0.2961599826812744,A0EE89AE,random_prior
67,32,15,True,78,1,44,and_resource_nmcts,random-prior:1001,5,7,truth_n5_9,2,1001,40.29,,8,0.35646510124206543,A0EE89AE,random_prior
93,40,12,True,93,1,45,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_1,2,1001,49.565000000000005,,10,3.362306833267212,1FF49B78,random_prior
78,40,15,True,85,1,41,and_affine_nmcts,random-prior:1001,5,7,truth_n5_10,2,1001,48.80499999999999,,11,0.2783041000366211,9E574F7A,random_prior
70,36,15,True,77,1,39,and_resource_nmcts,random-prior:1001,5,7,truth_n5_10,2,1001,44.345,,11,0.31583571434020996,9E574F7A,random_prior
87,44,15,True,91,1,43,and_affine_nmcts,random-prior:1001,5,7,truth_n5_11,2,1001,53.275,,11,0.30779075622558594,E2ACF72F,random_prior
85,36,21,True,96,1,52,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_6,2,1001,45.36,,9,2.749429941177368,8D5288F1,random_prior
85,44,19,True,87,1,41,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_3,3,1001,55.114999999999995,,12,3.712466239929199,EC1B8CA1,random_prior
89,40,14,True,95,1,49,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_5,2,1001,49.475,,10,3.3309431076049805,142C3FE8,random_prior
87,44,15,True,91,1,43,and_resource_nmcts,random-prior:1001,5,7,truth_n5_11,2,1001,53.275,,11,0.3572070598602295,E2ACF72F,random_prior
106,48,17,True,112,2,58,and_pareto_resource_nmcts,random-prior:1001,5,8,truth_n5_2,3,1001,60.5,,20,4.398972034454346,F91E1D4C,random_prior
88,40,19,True,94,1,48,and_affine_nmcts,random-prior:1001,5,7,truth_n5_12,2,1001,49.41,,9,0.4381520748138428,DC98D2C1,random_prior
92,44,18,True,98,1,50,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_4,3,1001,55.65,,16,3.8540849685668945,60E7A113,random_prior
61,28,12,True,65,1,35,and_affine_nmcts,random-prior:1001,5,7,truth_n5_13,2,1001,35.765,,7,0.17514705657958984,5C941CF0,random_prior
88,40,19,True,94,1,48,and_resource_nmcts,random-prior:1001,5,7,truth_n5_12,2,1001,49.41,,9,0.4625229835510254,DC98D2C1,random_prior
80,40,14,True,83,1,37,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_7,2,1001,48.815,,10,2.9097299575805664,4B0DBB41,random_prior
61,28,12,True,65,1,35,and_resource_nmcts,random-prior:1001,5,7,truth_n5_13,2,1001,35.765,,7,0.25496387481689453,5C941CF0,random_prior
67,32,15,True,78,1,44,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_9,2,1001,40.29,,8,2.276409864425659,A0EE89AE,random_prior
99,48,13,True,106,1,54,and_affine_nmcts,random-prior:1001,5,7,truth_n5_14,2,1001,58.089999999999996,,12,0.4731180667877197,93CD59BF,random_prior
69,28,12,True,74,1,40,and_affine_nmcts,random-prior:1001,5,7,truth_n5_15,2,1001,36.27,,9,0.3704667091369629,3139D32C,random_prior
99,48,13,True,102,1,46,and_resource_nmcts,random-prior:1001,5,7,truth_n5_14,2,1001,57.95,,13,0.5400969982147217,93CD59BF,random_prior
70,36,15,True,77,1,39,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_10,2,1001,44.345,,11,2.1717278957366943,9E574F7A,random_prior
69,28,12,True,74,1,40,and_resource_nmcts,random-prior:1001,5,7,truth_n5_15,2,1001,36.27,,9,0.4166600704193115,3139D32C,random_prior
83,36,17,True,89,2,47,and_affine_nmcts,random-prior:1001,5,8,truth_n5_16,3,1001,47.125,,9,0.392197847366333,B45ED1F0,random_prior
83,36,17,True,89,2,47,and_resource_nmcts,random-prior:1001,5,8,truth_n5_16,3,1001,47.125,,9,0.5127229690551758,B45ED1F0,random_prior
72,36,12,True,75,1,35,and_affine_nmcts,random-prior:1001,5,7,truth_n5_17,2,1001,44.355000000000004,,9,0.41832423210144043,11CE5DD2,random_prior
72,36,12,True,75,1,35,and_resource_nmcts,random-prior:1001,5,7,truth_n5_17,2,1001,44.355000000000004,,9,0.4625370502471924,11CE5DD2,random_prior
71,36,10,True,72,1,32,and_affine_nmcts,random-prior:1001,5,7,truth_n5_18,2,1001,44.24,,10,0.214432954788208,BBB2599,random_prior
71,36,10,True,72,1,32,and_resource_nmcts,random-prior:1001,5,7,truth_n5_18,2,1001,44.24,,10,0.2605702877044678,BBB2599,random_prior
73,32,15,True,76,1,40,and_affine_nmcts,random-prior:1001,5,7,truth_n5_19,2,1001,40.46,,10,0.2512509822845459,A9488D99,random_prior
81,40,15,True,90,1,48,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_11,2,1001,49.07,,16,2.683992862701416,E2ACF72F,random_prior
61,28,12,True,65,1,35,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_13,2,1001,35.765,,7,2.208399772644043,5C941CF0,random_prior
73,32,15,True,76,1,40,and_resource_nmcts,random-prior:1001,5,7,truth_n5_19,2,1001,40.46,,10,0.28858494758605957,A9488D99,random_prior
90,44,21,True,98,1,48,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_8,2,1001,53.55,,11,4.551057815551758,D453DD32,random_prior
87,44,18,True,90,1,42,and_affine_nmcts,random-prior:1001,5,7,truth_n5_20,2,1001,53.25,,12,0.402540922164917,3A578A8E,random_prior
87,44,18,True,90,1,42,and_resource_nmcts,random-prior:1001,5,7,truth_n5_20,2,1001,53.25,,12,0.47528505325317383,3A578A8E,random_prior
60,28,13,True,68,1,36,and_affine_nmcts,random-prior:1001,5,7,truth_n5_21,2,1001,35.78,,8,0.16998887062072754,C5E7CE8A,random_prior
88,40,19,True,94,1,48,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_12,2,1001,49.41,,9,3.196049213409424,DC98D2C1,random_prior
60,28,13,True,68,1,36,and_resource_nmcts,random-prior:1001,5,7,truth_n5_21,2,1001,35.78,,8,0.21529698371887207,C5E7CE8A,random_prior
101,44,18,True,105,1,53,and_affine_nmcts,random-prior:1001,5,7,truth_n5_22,2,1001,54.145,,12,0.37876129150390625,4A15544D,random_prior
69,28,12,True,74,1,40,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_15,2,1001,36.27,,9,2.7796552181243896,3139D32C,random_prior
87,44,18,True,96,1,48,and_resource_nmcts,random-prior:1001,5,7,truth_n5_22,2,1001,53.39999999999999,,14,0.455751895904541,4A15544D,random_prior
71,32,10,True,75,1,39,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_18,2,1001,40.355000000000004,,12,1.9184200763702393,BBB2599,random_prior
102,48,15,True,107,2,51,and_affine_nmcts,random-prior:1001,5,8,truth_n5_23,3,1001,60.19499999999999,,13,0.3929178714752197,FC377A4C,random_prior
72,36,12,True,75,1,35,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_17,2,1001,44.355000000000004,,9,2.660978078842163,11CE5DD2,random_prior
94,48,15,True,96,1,44,and_resource_nmcts,random-prior:1001,5,7,truth_n5_23,2,1001,57.63999999999999,,13,0.5200879573822021,FC377A4C,random_prior
87,44,13,True,97,1,51,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_14,3,1001,55.44499999999999,,15,3.831597089767456,93CD59BF,random_prior
73,32,15,True,76,1,40,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_19,2,1001,40.46,,10,2.005491018295288,A9488D99,random_prior
88,40,18,True,94,1,48,and_affine_nmcts,random-prior:1001,5,7,truth_n5_24,2,1001,49.41,,9,0.423382043838501,146D3F31,random_prior
80,32,13,True,85,1,45,and_affine_nmcts,random-prior:1001,5,7,truth_n5_25,3,1001,42.925000000000004,,11,0.2508809566497803,DAF61A26,random_prior
60,28,13,True,68,1,36,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_21,2,1001,35.78,,8,1.5674669742584229,C5E7CE8A,random_prior
83,36,17,True,89,2,47,and_pareto_resource_nmcts,random-prior:1001,5,8,truth_n5_16,3,1001,47.125,,9,3.434969186782837,B45ED1F0,random_prior
88,40,18,True,94,1,48,and_resource_nmcts,random-prior:1001,5,7,truth_n5_24,2,1001,49.41,,9,0.49462294578552246,146D3F31,random_prior
80,32,13,True,85,1,45,and_resource_nmcts,random-prior:1001,5,7,truth_n5_25,3,1001,42.925000000000004,,11,0.302534818649292,DAF61A26,random_prior
107,48,14,True,109,1,53,and_affine_nmcts,random-prior:1001,5,7,truth_n5_26,2,1001,58.445,,12,0.4445183277130127,3B982EF8,random_prior
100,48,21,True,109,1,53,and_affine_nmcts,random-prior:1001,5,7,truth_n5_27,2,1001,58.165,,12,0.4311220645904541,DDD1DFB2,random_prior
107,48,14,True,109,1,53,and_resource_nmcts,random-prior:1001,5,7,truth_n5_26,2,1001,58.445,,12,0.5230510234832764,3B982EF8,random_prior
96,48,21,True,101,1,47,and_resource_nmcts,random-prior:1001,5,7,truth_n5_27,2,1001,57.825,,13,0.5519988536834717,DDD1DFB2,random_prior
106,44,14,True,110,1,56,and_affine_nmcts,random-prior:1001,5,7,truth_n5_28,2,1001,54.45,,13,0.3982250690460205,19DB3AD0,random_prior
106,44,14,True,110,1,56,and_resource_nmcts,random-prior:1001,5,7,truth_n5_28,2,1001,54.45,,13,0.5366358757019043,19DB3AD0,random_prior
87,40,14,True,95,1,51,and_affine_nmcts,random-prior:1001,5,7,truth_n5_29,2,1001,49.41499999999999,,11,0.35359787940979004,614FF3D7,random_prior
87,40,14,True,95,1,51,and_resource_nmcts,random-prior:1001,5,7,truth_n5_29,2,1001,49.41499999999999,,11,0.4181840419769287,614FF3D7,random_prior
83,40,18,True,88,1,44,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_20,2,1001,49.08,,13,3.388852119445801,3A578A8E,random_prior
76,32,18,True,79,1,41,and_affine_nmcts,random-prior:1001,5,7,truth_n5_30,2,1001,40.635,,10,0.45166993141174316,47294739,random_prior
70,32,13,True,78,1,40,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_25,2,1001,40.37,,11,2.1565282344818115,DAF61A26,random_prior
76,32,18,True,79,1,41,and_resource_nmcts,random-prior:1001,5,7,truth_n5_30,2,1001,40.635,,10,0.5726790428161621,47294739,random_prior
75,36,20,True,83,1,43,and_affine_nmcts,random-prior:1001,5,7,truth_n5_31,2,1001,44.675,,11,0.24193716049194336,7412B293,random_prior
84,40,18,True,90,1,46,and_pareto_resource_nmcts,random-prior:1001,5,7,truth_n5_22,2,1001,49.17,,14,3.356627941131592,4A15544D,random_prior
75,36,20,True,83,1,43,and_resource_nmcts,random-prior:1001,5,7,truth_n5_31,2,1001,44.675,,11,0.30019402503967285,7412B293,random_prior
