correct,cost,func_id,method,n,preset,steps,time_s,truth_table_hex
True,18,21,xor_beam_rule,4,main,8,0.001138,6260
True,18,21,xor_beam_v2,4,main,8,0.001533,6260
True,18,21,xor_beam_best,4,main,8,0.002869,6260
True,18,21,pv_greedy,4,main,2,0.001360,6260
True,18,21,pv_greedy_lookahead,4,main,2,0.001493,6260
True,18,21,pv_mcts,4,main,2,0.002287,6260
True,26,22,sshr_h,4,main,14,0.000068,192
True,32,22,sshr_h_literal,4,main,14,0.000021,192
True,32,22,beam,4,main,14,0.001384,192
True,32,22,mcts_rollout,4,main,14,0.002234,192
True,26,22,xor_beam_rule,4,main,14,0.000517,192
True,26,22,xor_beam_v2,4,main,14,0.001113,192
True,26,22,xor_beam_best,4,main,14,0.001772,192
True,36,22,pv_greedy,4,main,2,0.001336,192
True,32,22,pv_greedy_lookahead,4,main,2,0.001518,192
True,32,22,pv_mcts,4,main,2,0.002039,192
